asset,signal_time,entry_time,exit_time,side,signal_module,entry_cluster,entry_price,exit_price,take_profit_price,stop_loss_price,exit_reason,bars_held,gross_return,net_return,cost_return,gross_pnl_currency,net_pnl_currency,cost_currency,gross_r_multiple,net_r_multiple,mfe_r_multiple,mae_r_multiple,realized_r,cost,entry_context_age_bars,entry_macro_context_age_bars,entry_laggard_gap,signal_strength,entry_relay_score,signal_timestamp,entry_timestamp,exit_timestamp,signal,raw_entry_price,raw_exit_price,target_price,position_size,cost_paid,trade_r,max_favorable_r,max_adverse_r,breakeven_activated,profit_lock_activated,effective_stop_price,r_trailing_activated,r_trailing_activation_r,r_trailing_distance_r,initial_risk_distance,effective_trailing_stop,intrabar_policy,stop_mode,effective_risk_per_trade,risk_guard_reason,total_cost,entry_cost,exit_cost,holding_cost,cost_component_reconciliation,return_unit,r_multiple_unit,currency_pnl_available
ETHUSD,2023-03-29 10:30:00,2023-03-29 11:00:00,2023-03-29 12:30:00,short,,,1811.2,1808.7,1765.0738204836846,1829.6504718065262,r_trailing_stop,4,0.0008129873402312889,0.000695188726581137,0.00011779861365015197,,,,,0.11586478776352283,0.5040521509433943,-0.07858877622236003,,,,,,,,2023-03-29 10:30:00,2023-03-29 11:00:00,2023-03-29 12:30:00,-1.0,1811.2,1808.7,1765.0738204836846,0.58899306825076,0.00011779861365015201,0.11586478776352283,0.5040521509433943,-0.07858877622236003,False,False,1806.5130000421009,True,0.75,0.5,9.226000084201788,1806.5130000421009,adverse_first,volatility_stop,0.006,,0.00011779861365015197,5.8899306825075986e-05,5.8899306825075986e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-03-31 15:00:00,2023-03-31 15:30:00,2023-04-01 02:30:00,long,,,1828.3,1830.5,1873.5771747540682,1810.1891300983727,r_trailing_stop,23,0.0007288440628031067,0.0006077035537101189,0.00012114050909298776,,,,,0.10128392561835314,0.7978633869321624,-0.7260832898379096,,,,,,,,2023-03-31 15:00:00,2023-03-31 15:30:00,2023-04-01 02:30:00,1.0,1828.3,1830.5,1873.5771747540682,0.6057025454649386,0.00012114050909298773,0.10128392561835314,0.7978633869321624,-0.7260832898379096,False,False,1838.2224064710042,True,0.75,0.5,9.05518705799176,1838.2224064710042,adverse_first,volatility_stop,0.006,,0.00012114050909298776,6.057025454649388e-05,6.057025454649388e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-04-04 23:00:00,2023-04-04 23:30:00,2023-04-05 00:00:00,short,,,1864.45,1882.7736120549032,1818.6409698627424,1882.7736120549032,stop_loss,2,-0.006,-0.00612210147176748,0.00012210147176747958,,,,,-1.0203502452945798,0.013643598175453806,-1.0696580969555733,,,,,,,,2023-04-04 23:00:00,2023-04-04 23:30:00,2023-04-05 00:00:00,-1.0,1864.45,1882.7736120549032,1818.6409698627424,0.6105073588373994,0.00012210147176747987,-1.0203502452945798,0.013643598175453806,-1.0696580969555733,False,False,1882.7736120549032,False,0.75,0.5,9.161560264134442,,adverse_first,volatility_stop,0.006,,0.00012210147176747958,6.105073588373979e-05,6.105073588373979e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-04-06 07:30:00,2023-04-06 08:00:00,2023-04-06 10:00:00,long,,,1880.05,1862.807249486167,1923.1568762845825,1862.807249486167,stop_loss,5,-0.006,-0.006130841074235231,0.00013084107423523127,,,,,-1.0218068457058718,0.31897463201057275,-1.043916977489147,,,,,,,,2023-04-06 07:30:00,2023-04-06 08:00:00,2023-04-06 10:00:00,1.0,1880.05,1862.807249486167,1923.1568762845825,0.654205371176157,0.0001308410742352314,-1.0218068457058718,0.31897463201057275,-1.043916977489147,False,False,1862.807249486167,False,0.75,0.5,8.621145720120145,,adverse_first,volatility_stop,0.006,,0.00013084107423523127,6.542053711761564e-05,6.542053711761564e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-04-06 10:30:00,2023-04-06 11:00:00,2023-04-06 12:00:00,long,,,1862.4,1866.2982756602294,1906.4160626024009,1844.7935749590397,r_trailing_stop,3,0.0013284726403549765,0.001201537161130734,0.00012693547922424243,,,,,0.200256193521789,0.6162523041877023,-0.07099680923821515,,,,,,,,2023-04-06 10:30:00,2023-04-06 11:00:00,2023-04-06 12:00:00,1.0,1862.4,1866.2982756602294,1906.4160626024009,0.6346773961212123,0.00012693547922424246,0.200256193521789,0.6162523041877023,-0.07099680923821515,False,False,1866.2982756602294,True,0.75,0.5,8.80344867954135,1866.2982756602294,adverse_first,volatility_stop,0.006,,0.00012693547922424243,6.346773961212122e-05,6.346773961212122e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-04-06 15:00:00,2023-04-06 15:30:00,2023-04-06 21:00:00,short,,,1873.95,1868.535488189518,1829.5939333073795,1891.6924266770482,r_trailing_stop,12,0.0018310387555338099,0.0017042951008504855,0.0001267436546833244,,,,,0.2840491834750809,0.7439794026076363,-0.5467121367647031,,,,,,,,2023-04-06 15:00:00,2023-04-06 15:30:00,2023-04-06 21:00:00,-1.0,1873.95,1868.535488189518,1829.5939333073795,0.6337182734166218,0.00012674365468332436,0.2840491834750809,0.7439794026076363,-0.5467121367647031,False,False,1868.535488189518,True,0.75,0.5,8.870976379036387,1868.535488189518,adverse_first,volatility_stop,0.006,,0.0001267436546833244,6.33718273416622e-05,6.33718273416622e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-04-11 06:00:00,2023-04-11 06:30:00,2023-04-11 09:30:00,short,,,1921.9,1917.3713683654785,1884.1872960914393,1936.9850815634245,r_trailing_stop,7,0.0018012358562920665,0.0016483510349337342,0.0001528848213583323,,,,,0.2747251724889557,0.5502124708509716,-0.3944294218750734,,,,,,,,2023-04-11 06:00:00,2023-04-11 06:30:00,2023-04-11 09:30:00,-1.0,1921.9,1917.3713683654785,1884.1872960914393,0.7644241067916618,0.00015288482135833236,0.2747251724889557,0.5502124708509716,-0.3944294218750734,False,False,1917.3713683654785,True,0.75,0.5,7.542736730957055,1917.3713683654785,adverse_first,volatility_stop,0.006,,0.0001528848213583323,7.644241067916615e-05,7.644241067916615e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-04-11 12:00:00,2023-04-11 12:30:00,2023-04-11 15:00:00,short,,,1915.85,1912.85,1881.3094996045343,1929.6662001581863,r_trailing_stop,6,0.0013028184156216641,0.0011364181048504132,0.0001664003107712509,,,,,0.18940301747506888,0.6550281478542178,-0.600744047203332,,,,,,,,2023-04-11 12:00:00,2023-04-11 12:30:00,2023-04-11 15:00:00,-1.0,1915.85,1912.85,1881.3094996045343,0.8320015538562548,0.00016640031077125097,0.18940301747506888,0.6550281478542178,-0.600744047203332,False,False,1910.2539599194142,True,0.75,0.5,6.9079198388283976,1910.2539599194142,adverse_first,volatility_stop,0.006,,0.0001664003107712509,8.320015538562544e-05,8.320015538562544e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-04-15 17:30:00,2023-04-15 18:00:00,2023-04-15 19:00:00,long,,,2092.0,2094.7873944156077,2141.6248681657016,2072.1500527337193,r_trailing_stop,3,0.0008425395931431508,0.0007160707433107663,0.0001264688498323845,,,,,0.11934512388512772,0.39042924880536184,-0.01007559351754856,,,,,,,,2023-04-15 17:30:00,2023-04-15 18:00:00,2023-04-15 19:00:00,1.0,2092.0,2094.7873944156077,2141.6248681657016,0.6323442491619228,0.00012646884983238455,0.11934512388512772,0.39042924880536184,-0.01007559351754856,False,False,2094.7873944156077,True,0.75,0.5,9.925211168785125,2094.7873944156077,adverse_first,volatility_stop,0.006,,0.0001264688498323845,6.323442491619225e-05,6.323442491619225e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-04-15 20:30:00,2023-04-15 21:00:00,2023-04-15 22:30:00,long,,,2088.8500000000004,2095.239656475128,2137.9510862417756,2069.2095655032904,r_trailing_stop,4,0.0019519903623918683,0.0018243648762846297,0.00012762548610723858,,,,,0.30406081271410496,0.5753436871212099,-0.2342107044918441,,,,,,,,2023-04-15 20:30:00,2023-04-15 21:00:00,2023-04-15 22:30:00,1.0,2088.8500000000004,2095.239656475128,2137.9510862417756,0.6381274305361926,0.00012762548610723853,0.30406081271410496,0.5753436871212099,-0.2342107044918441,False,False,2095.239656475128,True,0.75,0.5,9.820687049744276,2095.239656475128,adverse_first,volatility_stop,0.006,,0.00012762548610723858,6.381274305361929e-05,6.381274305361929e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-04-21 05:30:00,2023-04-21 06:00:00,2023-04-21 06:30:00,long,,,1928.05,1905.8931601194665,1983.4420997013337,1905.8931601194665,stop_loss,2,-0.006,-0.0061044219307660715,0.00010442193076607136,,,,,-1.0174036551276786,0.24371706566081328,-1.259204839247508,,,,,,,,2023-04-21 05:30:00,2023-04-21 06:00:00,2023-04-21 06:30:00,1.0,1928.05,1905.8931601194665,1983.4420997013337,0.5221096538303569,0.00010442193076607139,-1.0174036551276786,0.24371706566081328,-1.259204839247508,False,False,1905.8931601194665,False,0.75,0.5,11.078707080169961,,adverse_first,volatility_stop,0.006,,0.00010442193076607136,5.221096538303568e-05,5.221096538303568e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-04-21 06:30:00,2023-04-21 07:00:00,2023-04-21 07:30:00,long,,,1907.9,1907.55,1965.0745968111792,1885.0301612755284,r_trailing_stop,2,-9.18239968939191e-05,-0.00019193314185042315,0.00010010914495650405,,,,,-0.03198885697507053,0.9094948263777239,-0.08307885433258472,,,,,,,,2023-04-21 06:30:00,2023-04-21 07:00:00,2023-04-21 07:30:00,1.0,1907.9,1907.55,1965.0745968111792,0.5005457247825202,0.00010010914495650405,-0.03198885697507053,0.9094948263777239,-0.08307885433258472,False,False,1912.2326901171668,True,0.75,0.5,11.434619765666426,1912.2326901171668,adverse_first,volatility_stop,0.006,,0.00010010914495650405,5.0054572478252024e-05,5.0054572478252024e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-04-22 06:00:00,2023-04-22 06:30:00,2023-04-22 09:00:00,short,,,1855.35,1852.2920139791968,1801.9255394365405,1876.7197842253836,r_trailing_stop,6,0.000858591548295796,0.0007544061257141595,0.00010418542258163659,,,,,0.12573435428569324,0.3930783723132818,-0.0889105842137242,,,,,,,,2023-04-22 06:00:00,2023-04-22 06:30:00,2023-04-22 09:00:00,-1.0,1855.35,1852.2920139791968,1801.9255394365405,0.5209271129081829,0.0001041854225816366,0.12573435428569324,0.3930783723132818,-0.0889105842137242,False,False,1852.2920139791968,True,0.75,0.5,10.684027958393337,1852.2920139791968,adverse_first,volatility_stop,0.006,,0.00010418542258163659,5.209271129081829e-05,5.209271129081829e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-04-26 17:30:00,2023-04-26 18:00:00,2023-04-26 19:30:00,short,,,1947.5,1898.4227351285517,1898.4227351285517,1967.1309059485793,take_profit,4,0.015,0.014880953023455898,0.00011904697654410192,,,,,2.4801588372426497,6.525424773341676,-0.16046126491824267,,,,,,,,2023-04-26 17:30:00,2023-04-26 18:00:00,2023-04-26 19:30:00,-1.0,1947.5,1898.4227351285517,1898.4227351285517,0.5952348827205116,0.00011904697654410234,2.4801588372426497,6.525424773341676,-0.16046126491824267,False,False,1910.1078527145455,True,0.75,0.5,9.81570542909092,1910.1078527145455,adverse_first,volatility_stop,0.006,,0.00011904697654410192,5.952348827205096e-05,5.952348827205096e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-04-27 20:00:00,2023-04-27 20:30:00,2023-04-28 08:00:00,long,,,1916.65,1915.25,1989.0294357111911,1887.6982257155237,max_holding_close,24,-0.00029013765848902057,-0.0003695794217951548,7.944176330613426e-05,,,,,-0.06159657029919247,0.3177698164403259,-0.7391602251981672,,,,,,,,2023-04-27 20:00:00,2023-04-27 20:30:00,2023-04-28 08:00:00,1.0,1916.65,1915.25,1989.0294357111911,0.3972088165306713,7.944176330613427e-05,-0.06159657029919247,0.3177698164403259,-0.7391602251981672,False,False,1887.6982257155237,False,0.75,0.5,14.47626479713959,,adverse_first,volatility_stop,0.006,,7.944176330613426e-05,3.972088165306713e-05,3.972088165306713e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-04-28 08:30:00,2023-04-28 09:00:00,2023-04-28 13:30:00,long,,,1909.95,1886.4997870797292,1968.5755323006772,1886.4997870797292,stop_loss,10,-0.006,-0.006097736426009966,9.77364260099662e-05,,,,,-1.0162894043349944,0.2537290394858953,-1.1940190093453804,,,,,,,,2023-04-28 08:30:00,2023-04-28 09:00:00,2023-04-28 13:30:00,1.0,1909.95,1886.4997870797292,1968.5755323006772,0.48868213004982963,9.773642600996592e-05,-1.0162894043349944,0.2537290394858953,-1.1940190093453804,False,False,1886.4997870797292,False,0.75,0.5,11.724492187738592,,adverse_first,volatility_stop,0.006,,9.77364260099662e-05,4.88682130049831e-05,4.88682130049831e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-04-28 14:00:00,2023-04-28 14:30:00,2023-04-28 19:30:00,long,,,1895.75,1893.2,1952.9778537030797,1872.858858518768,r_trailing_stop,11,-0.0006683808237585804,-0.0007677598783970377,9.93790546384573e-05,,,,,-0.12795997973283962,0.4237447052587102,-0.8868059295620369,,,,,,,,2023-04-28 14:00:00,2023-04-28 14:30:00,2023-04-28 19:30:00,1.0,1895.75,1893.2,1952.9778537030797,0.49689527319228627,9.937905463845726e-05,-0.12795997973283962,0.4237447052587102,-0.8868059295620369,False,False,1899.7269126209108,True,0.75,0.5,11.446174758178428,1899.7269126209108,adverse_first,volatility_stop,0.006,,9.93790546384573e-05,4.968952731922865e-05,4.968952731922865e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-05-01 17:00:00,2023-05-01 17:30:00,2023-05-01 18:00:00,long,,,1833.4,1835.8835693168478,1874.063196450565,1817.134721419774,r_trailing_stop,2,0.0009161488275522841,0.0007808864655122833,0.00013526236204000077,,,,,0.13014774425204723,0.4026982979537081,-0.02766629527926538,,,,,,,,2023-05-01 17:00:00,2023-05-01 17:30:00,2023-05-01 18:00:00,1.0,1833.4,1835.8835693168478,1874.063196450565,0.676311810200004,0.0001352623620400008,0.13014774425204723,0.4026982979537081,-0.02766629527926538,False,False,1835.8835693168478,True,0.75,0.5,8.132861366304617,1835.8835693168478,adverse_first,volatility_stop,0.006,,0.00013526236204000077,6.763118102000038e-05,6.763118102000038e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-05-01 19:00:00,2023-05-01 19:30:00,2023-05-01 23:00:00,long,,,1822.8,1826.15,1864.5883795453235,1806.0846481818705,r_trailing_stop,8,0.001202487403118806,0.0010716280575423882,0.00013085934557641784,,,,,0.1786046762570647,0.6401301101179849,-0.9751514761610356,,,,,,,,2023-05-01 19:00:00,2023-05-01 19:30:00,2023-05-01 23:00:00,1.0,1822.8,1826.15,1864.5883795453235,0.6542967278820886,0.00013085934557641773,0.1786046762570647,0.6401301101179849,-0.9751514761610356,False,False,1829.32093275237,True,0.75,0.5,8.358134495260105,1829.32093275237,adverse_first,volatility_stop,0.006,,0.00013085934557641784,6.542967278820892e-05,6.542967278820892e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-05-02 00:00:00,2023-05-02 00:30:00,2023-05-02 12:00:00,long,,,1834.65,1829.3,1877.4233686098364,1817.5406525560657,max_holding_close,24,-0.0018761674052846626,-0.0020048444344474836,0.00012867702916282103,,,,,-0.3341407390745806,0.34776311717891945,-0.6224667559589305,,,,,,,,2023-05-02 00:00:00,2023-05-02 00:30:00,2023-05-02 12:00:00,1.0,1834.65,1829.3,1877.4233686098364,0.6433851458141049,0.00012867702916282098,-0.3341407390745806,0.34776311717891945,-0.6224667559589305,False,False,1817.5406525560657,False,0.75,0.5,8.554207088044242,,adverse_first,volatility_stop,0.006,,0.00012867702916282103,6.433851458141052e-05,6.433851458141052e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-05-02 12:30:00,2023-05-02 13:00:00,2023-05-02 14:30:00,long,,,1832.25,1851.8885527493348,1868.3664437164553,1817.803422513418,r_trailing_stop,4,0.008156348215032238,0.0080041529977192,0.00015219521731303816,,,,,1.3340254996198666,2.356959635015657,-0.5053099951722235,,,,,,,,2023-05-02 12:30:00,2023-05-02 13:00:00,2023-05-02 14:30:00,1.0,1832.25,1851.8885527493348,1868.3664437164553,0.7609760865651882,0.00015219521731303764,1.3340254996198666,2.356959635015657,-0.5053099951722235,False,False,1851.8885527493348,True,0.75,0.5,7.222894501330337,1851.8885527493348,adverse_first,volatility_stop,0.006,,0.00015219521731303816,7.609760865651908e-05,7.609760865651908e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-05-02 14:30:00,2023-05-02 15:00:00,2023-05-02 15:30:00,long,,,1852.25,1857.7665973839328,1892.0829503368586,1836.3168198652565,r_trailing_stop,2,0.0020773997421532275,0.0019378984008514217,0.00013950134130180582,,,,,0.32298306680857025,1.0355748105816338,-0.45188719007198846,,,,,,,,2023-05-02 14:30:00,2023-05-02 15:00:00,2023-05-02 15:30:00,1.0,1852.25,1857.7665973839328,1892.0829503368586,0.6975067065090295,0.0001395013413018059,0.32298306680857025,1.0355748105816338,-0.45188719007198846,False,False,1857.7665973839328,True,0.75,0.5,7.966805232134427,1857.7665973839328,adverse_first,volatility_stop,0.006,,0.00013950134130180582,6.975067065090291e-05,6.975067065090291e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-05-03 14:30:00,2023-05-03 15:00:00,2023-05-03 16:30:00,long,,,1848.8,1858.599077999174,1883.3082869427278,1834.9966852229088,r_trailing_stop,4,0.004259445571191474,0.004098718960531108,0.00016072661066036595,,,,,0.6831198267551847,1.2786783671189725,-0.27167387403377463,,,,,,,,2023-05-03 14:30:00,2023-05-03 15:00:00,2023-05-03 16:30:00,1.0,1848.8,1858.599077999174,1883.3082869427278,0.8036330533018281,0.00016072661066036562,0.6831198267551847,1.2786783671189725,-0.27167387403377463,False,False,1858.599077999174,True,0.75,0.5,6.901844001651987,1858.599077999174,adverse_first,volatility_stop,0.006,,0.00016072661066036595,8.036330533018297e-05,8.036330533018297e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-05-03 16:30:00,2023-05-03 17:00:00,2023-05-03 17:30:00,short,,,1865.55,1879.7065092892851,1830.158726776787,1879.7065092892851,stop_loss,2,-0.006,-0.006158136441283192,0.00015813644128319197,,,,,-1.0263560735471986,0.30021525173700525,-1.6282262476559899,,,,,,,,2023-05-03 16:30:00,2023-05-03 17:00:00,2023-05-03 17:30:00,-1.0,1865.55,1879.7065092892851,1830.158726776787,0.7906822064159579,0.0001581364412831916,-1.0263560735471986,0.30021525173700525,-1.6282262476559899,False,False,1879.7065092892851,False,0.75,0.5,7.077875196635907,,adverse_first,volatility_stop,0.006,,0.00015813644128319197,7.906822064159599e-05,7.906822064159599e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-05-03 17:30:00,2023-05-03 18:00:00,2023-05-03 18:00:00,short,,,1875.45,1890.413225176139,1838.041937059653,1890.413225176139,stop_loss,1,-0.006,-0.006150404740522707,0.0001504047405227072,,,,,-1.0250674567537845,0.07351356322260355,-1.1394602299502108,,,,,,,,2023-05-03 17:30:00,2023-05-03 18:00:00,2023-05-03 18:00:00,-1.0,1875.45,1890.413225176139,1838.041937059653,0.7520237026135372,0.00015040474052270745,-1.0250674567537845,0.07351356322260355,-1.1394602299502108,False,False,1890.413225176139,False,0.75,0.5,7.48141332871906,,adverse_first,volatility_stop,0.006,,0.0001504047405227072,7.52023702613536e-05,7.52023702613536e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-05-03 18:00:00,2023-05-03 18:30:00,2023-05-03 19:00:00,short,,,1882.45,1886.05,1843.930598422233,1897.8577606311069,r_trailing_stop,2,-0.0014018909377649597,-0.0015485014708647156,0.0001466105330997559,,,,,-0.2580835784774526,0.9248586047754773,-0.7885636524927666,,,,,,,,2023-05-03 18:00:00,2023-05-03 18:30:00,2023-05-03 19:00:00,-1.0,1882.45,1886.05,1843.930598422233,0.73305266549878,0.000146610533099756,-0.2580835784774526,0.9248586047754773,-0.7885636524927666,False,False,1872.0518377755188,True,0.75,0.5,7.703675551037414,1872.0518377755188,adverse_first,volatility_stop,0.006,,0.0001466105330997559,7.330526654987794e-05,7.330526654987794e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-05-03 19:00:00,2023-05-03 19:30:00,2023-05-03 20:00:00,short,,,1879.65,1872.4200996727955,1837.9523321474903,1896.329067141004,r_trailing_stop,2,0.0026008290269774023,0.002465594845057547,0.00013523418191985518,,,,,0.41093247417625783,0.6984803107698755,-0.13489963083538262,,,,,,,,2023-05-03 19:00:00,2023-05-03 19:30:00,2023-05-03 20:00:00,-1.0,1879.65,1872.4200996727955,1837.9523321474903,0.6761709095992756,0.00013523418191985513,0.41093247417625783,0.6984803107698755,-0.13489963083538262,False,False,1872.4200996727955,True,0.75,0.5,8.340199345590987,1872.4200996727955,adverse_first,volatility_stop,0.006,,0.00013523418191985518,6.761709095992759e-05,6.761709095992759e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-05-04 10:30:00,2023-05-04 11:00:00,2023-05-04 12:30:00,short,,,1912.1,1906.5199021062951,1873.3999677243642,1927.5800129102543,r_trailing_stop,4,0.002162826837182397,0.0020146021545996025,0.0001482246825827943,,,,,0.3357670257666004,1.1627897279127173,-0.09366917252630516,,,,,,,,2023-05-04 10:30:00,2023-05-04 11:00:00,2023-05-04 12:30:00,-1.0,1912.1,1906.5199021062951,1873.3999677243642,0.7411234129139711,0.00014822468258279424,0.3357670257666004,1.1627897279127173,-0.09366917252630516,False,False,1906.5199021062951,True,0.75,0.5,7.739804212590163,1906.5199021062951,adverse_first,volatility_stop,0.006,,0.0001482246825827943,7.411234129139715e-05,7.411234129139715e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-05-05 16:00:00,2023-05-05 16:30:00,2023-05-05 17:00:00,short,,,1991.45,1992.55,1946.1385200139368,2009.5745919944254,r_trailing_stop,2,-0.00036414612820131386,-0.000495996820384345,0.0001318506921830312,,,,,-0.08266613673072419,0.46897607419876636,-0.18759042967949902,,,,,,,,2023-05-05 16:00:00,2023-05-05 16:30:00,2023-05-05 17:00:00,-1.0,1991.45,1992.55,1946.1385200139368,0.6592534609151561,0.00013185069218303122,-0.08266613673072419,0.46897607419876636,-0.18759042967949902,False,False,1987.4818304685307,True,0.75,0.5,9.063660937061474,1987.4818304685307,adverse_first,volatility_stop,0.006,,0.0001318506921830312,6.59253460915156e-05,6.59253460915156e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-05-05 23:00:00,2023-05-05 23:30:00,2023-05-06 00:30:00,short,,,1997.15,2014.8391884444748,1952.9270288888133,2014.8391884444748,stop_loss,3,-0.006,-0.006135482755894807,0.00013548275589480695,,,,,-1.0225804593158012,0.21199389738941568,-1.2691367990379583,,,,,,,,2023-05-05 23:00:00,2023-05-05 23:30:00,2023-05-06 00:30:00,-1.0,1997.15,2014.8391884444748,1952.9270288888133,0.6774137794740327,0.00013548275589480655,-1.0225804593158012,0.21199389738941568,-1.2691367990379583,False,False,2014.8391884444748,False,0.75,0.5,8.844815661168477,,adverse_first,volatility_stop,0.006,,0.00013548275589480695,6.774137794740348e-05,6.774137794740348e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-05-06 00:30:00,2023-05-06 01:00:00,2023-05-06 01:30:00,short,,,2005.1,1990.035638411411,1959.7458799275569,2023.2416480289771,r_trailing_stop,2,0.004982246893290071,0.004849617266910111,0.00013262962637996048,,,,,0.8082695444850184,1.2264596890238755,-0.052365694587538765,,,,,,,,2023-05-06 00:30:00,2023-05-06 01:00:00,2023-05-06 01:30:00,-1.0,2005.1,1990.035638411411,1959.7458799275569,0.6631481318998039,0.00013262962637996078,0.8082695444850184,1.2264596890238755,-0.052365694587538765,False,False,1990.035638411411,True,0.75,0.5,9.071276822821673,1990.035638411411,adverse_first,volatility_stop,0.006,,0.00013262962637996048,6.631481318998024e-05,6.631481318998024e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-05-12 12:30:00,2023-05-12 13:00:00,2023-05-12 14:30:00,long,,,1773.1,1776.1,1818.991331449151,1754.7434674203396,r_trailing_stop,4,0.0009805773460694587,0.0008646665665817478,0.00011591077948771092,,,,,0.1441110944302913,0.5965178855255732,-0.4276406759247104,,,,,,,,2023-05-12 12:30:00,2023-05-12 13:00:00,2023-05-12 14:30:00,1.0,1773.1,1776.1,1818.991331449151,0.5795538974385547,0.00011591077948771094,0.1441110944302913,0.5965178855255732,-0.4276406759247104,False,False,1779.460996149643,True,0.75,0.5,9.178007700714364,1779.460996149643,adverse_first,volatility_stop,0.006,,0.00011591077948771092,5.795538974385546e-05,5.795538974385546e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-05-12 14:30:00,2023-05-12 15:00:00,2023-05-12 16:30:00,long,,,1767.4,1772.7541965818966,1813.3567332714797,1749.0173066914083,r_trailing_stop,4,0.0017475774062097622,0.001632203670468399,0.00011537373574136323,,,,,0.2720339450780665,0.5412699778519036,-0.28559471193191416,,,,,,,,2023-05-12 14:30:00,2023-05-12 15:00:00,2023-05-12 16:30:00,1.0,1767.4,1772.7541965818966,1813.3567332714797,0.5768686787068158,0.00011537373574136316,0.2720339450780665,0.5412699778519036,-0.28559471193191416,False,False,1772.7541965818966,True,0.75,0.5,9.191606836206798,1772.7541965818966,adverse_first,volatility_stop,0.006,,0.00011537373574136323,5.7686867870681614e-05,5.7686867870681614e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-05-12 19:00:00,2023-05-12 19:30:00,2023-05-12 20:00:00,long,,,1756.35,1788.9558486751816,1802.7888691778294,1737.7744523288682,r_trailing_stop,2,0.010531861321920842,0.010418399256774012,0.00011346206514683058,,,,,1.736399876129002,2.0053244544649536,-0.16688606198231337,,,,,,,,2023-05-12 19:00:00,2023-05-12 19:30:00,2023-05-12 20:00:00,1.0,1756.35,1788.9558486751816,1802.7888691778294,0.5673103257341496,0.00011346206514682993,1.736399876129002,2.0053244544649536,-0.16688606198231337,False,False,1788.9558486751816,True,0.75,0.5,9.288302649636353,1788.9558486751816,adverse_first,volatility_stop,0.006,,0.00011346206514683058,5.673103257341529e-05,5.673103257341529e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-05-13 19:30:00,2023-05-13 20:00:00,2023-05-13 21:00:00,long,,,1793.8,1801.1938469044933,1833.8604155818,1777.77583376728,r_trailing_stop,3,0.0027685110590262934,0.0026341789528350427,0.0001343321061912507,,,,,0.43902982547250713,0.7551094905201936,-0.015601435754549278,,,,,,,,2023-05-13 19:30:00,2023-05-13 20:00:00,2023-05-13 21:00:00,1.0,1793.8,1801.1938469044933,1833.8604155818,0.6716605309562538,0.00013433210619125075,0.43902982547250713,0.7551094905201936,-0.015601435754549278,False,False,1801.1938469044933,True,0.75,0.5,8.012306191013714,1801.1938469044933,adverse_first,volatility_stop,0.006,,0.0001343321061912507,6.716605309562535e-05,6.716605309562535e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-05-23 04:00:00,2023-05-23 04:30:00,2023-05-23 07:30:00,long,,,1862.7,1851.267537270114,1891.2811568247155,1851.267537270114,stop_loss,7,-0.006,-0.0061955169286628635,0.00019551692866286337,,,,,-1.032586154777144,0.06122915215547967,-1.307679749606235,,,,,,,,2023-05-23 04:00:00,2023-05-23 04:30:00,2023-05-23 07:30:00,1.0,1862.7,1851.267537270114,1891.2811568247155,0.9775846433143172,0.00019551692866286345,-1.032586154777144,0.06122915215547967,-1.307679749606235,False,False,1851.267537270114,False,0.75,0.5,5.716384637344098,,adverse_first,volatility_stop,0.006,,0.00019551692866286337,9.775846433143168e-05,9.775846433143168e-05,0.0,0.0,fractional_return,R,False
