asset,signal_timestamp,entry_timestamp,exit_timestamp,side,signal,entry_price,exit_price,raw_entry_price,raw_exit_price,take_profit_price,stop_loss_price,target_price,position_size,gross_return,cost_paid,net_return,trade_r,bars_held,exit_reason,max_favorable_r,max_adverse_r,breakeven_activated,profit_lock_activated,effective_stop_price,r_trailing_activated,r_trailing_activation_r,r_trailing_distance_r,initial_risk_distance,effective_trailing_stop,intrabar_policy,stop_mode,effective_risk_per_trade,risk_guard_reason,entry_risk_modifier,entry_risk_modifier_rules,cost_return,net_r_multiple,mfe_r_multiple,mae_r_multiple,total_cost,entry_cost,exit_cost,holding_cost,cost_component_reconciliation,gross_pnl_currency,net_pnl_currency,cost_currency,gross_r_multiple,return_unit,r_multiple_unit,currency_pnl_available
ETHUSD,2022-04-20 08:00:00,2022-04-20 08:30:00,2022-04-20 20:00:00,long,1.0,3100.7,3069.9,3100.7,3069.9,3862.8090603945775,3024.489093960542,3862.8090603945775,0.4068577794357451,-0.004041416327481156,0.0004272006684075323,-0.004468616995888688,-0.44686169958886884,24,max_holding_close,0.8699542289350782,-0.8253411915537852,False,False,3024.489093960542,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,0.0004272006684075324,-0.44686169958886884,0.8699542289350782,-0.8253411915537852,0.0004272006684075324,0.0002136003342037662,0.0002136003342037662,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-04-21 07:00:00,2022-04-21 07:30:00,2022-04-21 19:00:00,long,1.0,3086.1,3062.75,3086.1,3062.75,3877.8911497992463,3006.9208850200753,3877.8911497992463,0.3897618710164241,-0.0029490099764212067,0.0004092499645672453,-0.003358259940988452,-0.33582599409884517,24,max_holding_close,1.1758151126544523,-0.4773986171679701,False,False,3006.9208850200753,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,0.00040924996456724507,-0.33582599409884517,1.1758151126544523,-0.4773986171679701,0.00040924996456724507,0.00020462498228362254,0.00020462498228362254,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-04-25 11:30:00,2022-04-25 12:00:00,2022-04-25 23:30:00,long,1.0,2862.95,3007.3,2862.95,3007.3,3648.2748299099503,2784.4175170090048,3648.2748299099503,0.3645561544677355,0.01838092907574977,0.0003827839621911222,0.017998145113558645,1.7998145113558646,24,max_holding_close,2.07875765266099,-0.2572184048009288,False,False,2784.4175170090048,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,0.00038278396219112304,1.7998145113558646,2.07875765266099,-0.2572184048009288,0.00038278396219112304,0.00019139198109556152,0.00019139198109556152,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-05-01 22:30:00,2022-05-01 23:00:00,2022-05-02 10:30:00,short,-1.0,2807.6000000000004,2806.0,2807.6000000000004,2806.0,1910.9391447830947,2897.266085521691,1910.9391447830947,0.31311727100218195,0.00017843981820900363,0.00032877313455229105,-0.00015033331634328742,-0.015033331634328741,24,max_holding_close,0.05799294091791678,-0.7472167387500372,False,False,2897.266085521691,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,0.00032877313455229105,-0.015033331634328741,0.05799294091791678,-0.7472167387500372,0.00032877313455229105,0.00016438656727614553,0.00016438656727614553,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-05-08 12:00:00,2022-05-08 12:30:00,2022-05-09 00:00:00,short,-1.0,2563.15,2519.05,2563.15,2519.05,1657.5358994951007,2653.71141005049,1657.5358994951007,0.2830289411981316,0.004869623824917613,0.00029718038825803816,0.0045724434366595755,0.45724434366595756,24,max_holding_close,0.8690235714762317,-0.08281673171628609,False,False,2653.71141005049,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,0.0002971803882580379,0.45724434366595756,0.8690235714762317,-0.08281673171628609,0.0002971803882580379,0.00014859019412901894,0.00014859019412901894,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-05-13 00:30:00,2022-05-13 01:00:00,2022-05-13 12:30:00,long,1.0,2008.0,2117.8,2008.0,2117.8,4736.022716939449,1735.197728306055,4736.022716939449,0.07360642517862762,0.004024893169628145,7.7286746437559e-05,0.003947606423190586,0.3947606423190586,24,max_holding_close,0.476169055313931,-0.0542517476416178,False,False,1735.197728306055,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,7.728674643755866e-05,0.3947606423190586,0.476169055313931,-0.0542517476416178,7.728674643755866e-05,3.864337321877933e-05,3.864337321877933e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-05-13 16:00:00,2022-05-13 16:30:00,2022-05-14 04:00:00,short,-1.0,2071.0,2040.0,2071.0,2040.0,-134.25983152911067,2291.525983152911,-134.25983152911067,0.09391183616508283,0.0014057300439968945,9.860742797333697e-05,0.0013071226160235574,0.13071226160235574,24,max_holding_close,0.3342009814276489,-0.09613379655720612,False,False,2291.525983152911,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,9.860742797333701e-05,0.13071226160235574,0.3342009814276489,-0.09613379655720612,9.860742797333701e-05,4.9303713986668506e-05,4.9303713986668506e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-05-19 03:00:00,2022-05-19 03:30:00,2022-05-19 15:00:00,long,1.0,1952.4,2010.2,1952.4,2010.2,2976.223172505945,1850.0176827494056,2976.223172505945,0.19069699264778686,0.0056455061334982895,0.0002002318422801762,0.005445274291218113,0.5445274291218113,24,max_holding_close,0.5811550431542367,-0.3994830464707283,False,False,1850.0176827494056,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,0.00020023184228017653,0.5445274291218113,0.5811550431542367,-0.3994830464707283,0.00020023184228017653,0.00010011592114008826,0.00010011592114008826,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-05-19 15:30:00,2022-05-19 16:00:00,2022-05-20 03:30:00,long,1.0,2020.8,2021.45,2020.8,2021.45,3043.727244901657,1918.5072755098342,3043.727244901657,0.19755070656997478,6.354313107208907e-05,0.0002074282418984735,-0.00014388511082638443,-0.014388511082638443,24,max_holding_close,0.2874104697722304,-0.3123389288851298,False,False,1918.5072755098342,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,0.00020742824189847348,-0.014388511082638443,0.2874104697722304,-0.3123389288851298,0.00020742824189847348,0.00010371412094923674,0.00010371412094923674,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-05-20 19:30:00,2022-05-20 20:00:00,2022-05-21 07:30:00,long,1.0,1966.4,1975.95,1966.4,1975.95,2899.972150915861,1873.042784908414,2899.972150915861,0.2106318186624253,0.0010229525367301494,0.00022116340959554655,0.0008017891271346029,0.08017891271346028,24,max_holding_close,0.1928078079700801,-0.33634250945891847,False,False,1873.042784908414,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,0.00022116340959554652,0.08017891271346028,0.1928078079700801,-0.33634250945891847,0.00022116340959554652,0.00011058170479777326,0.00011058170479777326,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-05-24 17:30:00,2022-05-24 18:00:00,2022-05-25 05:30:00,long,1.0,1957.2,1985.3,1957.2,1985.3,2674.5778645042333,1885.4622135495767,2674.5778645042333,0.27282692941084624,0.0039170430801372955,0.00028646827588138854,0.003630574804255907,0.36305748042559066,24,max_holding_close,0.8670465465642064,-0.2592775846638963,False,False,1885.4622135495767,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,0.0002864682758813887,0.36305748042559066,0.8670465465642064,-0.2592775846638963,0.0002864682758813887,0.00014323413794069435,0.00014323413794069435,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-05-31 14:00:00,2022-05-31 14:30:00,2022-06-01 02:00:00,short,-1.0,1949.7,1931.5,1949.7,1931.5,1181.5394060991705,2026.516059390083,1181.5394060991705,0.253814113283154,0.00236929623108858,0.0002665048189473117,0.0021027914121412683,0.21027914121412683,24,max_holding_close,0.3254527789956839,-0.6352838245995744,False,False,2026.516059390083,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,0.00026650481894731175,0.21027914121412683,0.3254527789956839,-0.6352838245995744,0.00026650481894731175,0.00013325240947365587,0.00013325240947365587,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-06-01 02:00:00,2022-06-01 02:30:00,2022-06-01 14:00:00,short,-1.0,1931.4,1921.0,1931.4,1921.0,1124.7124275505544,2012.0687572449447,1124.7124275505544,0.2394235471033042,0.0012892227865146434,0.0002513947244584694,0.001037828062056174,0.10378280620561739,24,max_holding_close,0.2355310859978658,-0.4958549178902438,False,False,2012.0687572449447,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,0.0002513947244584694,0.10378280620561739,0.2355310859978658,-0.4958549178902438,0.0002513947244584694,0.0001256973622292347,0.0001256973622292347,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-06-01 14:00:00,2022-06-01 14:30:00,2022-06-02 02:00:00,short,-1.0,1920.9,1827.6,1920.9,1827.6,1159.771905184351,1997.012809481565,1159.771905184351,0.25237539030342276,0.012258120628512368,0.0002649941598185939,0.011993126468693775,1.1993126468693773,24,max_holding_close,2.0837491229175296,-0.06437812548736202,False,False,1997.012809481565,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,0.0002649941598185934,1.1993126468693773,2.0837491229175296,-0.06437812548736202,0.0002649941598185934,0.0001324970799092967,0.0001324970799092967,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-06-07 05:30:00,2022-06-07 06:00:00,2022-06-07 17:30:00,long,1.0,1752.8000000000002,1781.55,1752.8000000000002,1781.55,2473.8511738806965,1680.6948826119306,2473.8511738806965,0.2430895425308627,0.003987234338066075,0.0002552440196574058,0.0037319903184086694,0.37319903184086695,24,max_holding_close,0.5533587829176936,-0.242701220577938,False,False,1680.6948826119306,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,0.00025524401965740587,0.37319903184086695,0.5533587829176936,-0.242701220577938,0.00025524401965740587,0.00012762200982870293,0.00012762200982870293,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-06-18 22:00:00,2022-06-18 22:30:00,2022-06-19 10:00:00,long,1.0,990.25,1053.9,990.25,1053.9,1968.2889380641282,892.4461061935872,1968.2889380641282,0.10124852513132471,0.0065079208529248535,0.00010631095138789093,0.006401609901536962,0.6401609901536962,24,max_holding_close,0.8547716941154997,-0.563372252939762,False,False,892.4461061935872,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,0.0001063109513878913,0.6401609901536962,0.8547716941154997,-0.563372252939762,0.0001063109513878913,5.315547569394565e-05,5.315547569394565e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-06-19 10:00:00,2022-06-19 10:30:00,2022-06-19 22:00:00,long,1.0,1054.05,1140.6999999999998,1054.05,1140.6999999999998,2109.8013905223456,948.4748609477654,2109.8013905223456,0.09983884553336898,0.00820742466246043,0.00010483078781003743,0.008102593874650392,0.8102593874650392,24,max_holding_close,0.9737140857483351,-0.33909498316916703,False,False,948.4748609477654,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,0.00010483078781003789,0.8102593874650392,0.9737140857483351,-0.33909498316916703,0.00010483078781003789,5.2415393905018946e-05,5.2415393905018946e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-06-19 22:00:00,2022-06-19 22:30:00,2022-06-20 10:00:00,long,1.0,1140.8000000000002,1124.35,1140.8000000000002,1124.35,2213.001434969902,1033.57985650301,2213.001434969902,0.10639791766665782,-0.0015342266353581243,0.00011171781354999071,-0.001645944448908115,-0.1645944448908115,24,max_holding_close,0.02145119307795266,-0.8314668969129168,False,False,1033.57985650301,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,0.00011171781354999072,-0.1645944448908115,0.02145119307795266,-0.8314668969129168,0.00011171781354999072,5.585890677499536e-05,5.585890677499536e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-06-20 14:30:00,2022-06-20 15:00:00,2022-06-21 02:30:00,long,1.0,1139.55,1118.55,1139.55,1118.55,2189.083594669774,1034.5966405330225,2189.083594669774,0.10857680076058439,-0.002000888785899933,0.0001140056407986136,-0.0021148944266985467,-0.21148944266985467,24,max_holding_close,0.11243089368390073,-0.5488152098468387,False,False,1034.5966405330225,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,0.00011400564079861375,-0.21148944266985467,0.11243089368390073,-0.5488152098468387,0.00011400564079861375,5.700282039930687e-05,5.700282039930687e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-02 12:30:00,2022-07-02 13:00:00,2022-07-03 00:30:00,long,1.0,1057.3,1061.85,1057.3,1061.85,1654.8542738195508,997.5445726180449,1654.8542738195508,0.17693790276852459,0.0007614371111290941,0.0001857847979069508,0.0005756523132221433,0.057565231322214326,24,max_holding_close,0.33804460757819016,-0.23261485372954388,False,False,997.5445726180449,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,0.00018578479790695083,0.057565231322214326,0.33804460757819016,-0.23261485372954388,0.00018578479790695083,9.289239895347542e-05,9.289239895347542e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-05 03:30:00,2022-07-05 04:00:00,2022-07-05 12:00:00,long,1.0,1152.0,1103.4581322669983,1152.0,1103.4581322669983,1637.418677330017,1103.4581322669983,1637.418677330017,0.23732090539581782,-0.01,0.0002491869506656087,-0.01024918695066561,-1.024918695066561,17,stop_loss,0.41201546075662815,-1.0784504685304723,False,False,1103.4581322669983,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,0.00024918695066560893,-1.024918695066561,0.41201546075662815,-1.0784504685304723,0.00024918695066560893,0.00012459347533280447,0.00012459347533280447,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-06 13:00:00,2022-07-06 13:30:00,2022-07-07 01:00:00,long,1.0,1141.65,1184.45,1141.65,1184.45,1753.8248816035689,1080.4325118396432,1753.8248816035689,0.18649082709984627,0.0069914662110746985,0.00019581536845483856,0.00679565084261986,0.6795650842619859,24,max_holding_close,1.000531087449357,-0.24666154155894573,False,False,1080.4325118396432,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,0.0001958153684548389,0.6795650842619859,1.000531087449357,-0.24666154155894573,0.0001958153684548389,9.790768422741946e-05,9.790768422741946e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-07 14:30:00,2022-07-07 15:00:00,2022-07-08 02:30:00,long,1.0,1222.45,1253.05,1222.45,1253.05,1763.9111832844094,1168.303881671559,1763.9111832844094,0.22576872317694704,0.005651374640447106,0.00023705715933579439,0.0054143174811113115,0.5414317481111312,24,max_holding_close,0.9769860081034372,-0.18099173685091993,False,False,1168.303881671559,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,0.00023705715933579428,0.5414317481111312,0.9769860081034372,-0.18099173685091993,0.00023705715933579428,0.00011852857966789714,0.00011852857966789714,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-08 04:00:00,2022-07-08 04:30:00,2022-07-08 13:30:00,long,1.0,1257.15,1200.847182137752,1257.15,1200.847182137752,1820.1781786224806,1200.847182137752,1820.1781786224806,0.22328367348784856,-0.01,0.00023444785716224097,-0.010234447857162241,-1.023444785716224,19,stop_loss,0.015984990346341585,-1.1384865346673922,False,False,1200.847182137752,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,0.00023444785716224097,-1.023444785716224,0.015984990346341585,-1.1384865346673922,0.00023444785716224097,0.00011722392858112048,0.00011722392858112048,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-09 05:00:00,2022-07-09 05:30:00,2022-07-09 17:00:00,long,1.0,1213.9,1221.55,1213.9,1221.55,1807.7805788289756,1154.5119421171025,1807.7805788289756,0.20440136338413187,0.0012881377624916288,0.00021462143155333844,0.0010735163309382903,0.10735163309382903,24,max_holding_close,0.2163734672943468,-0.14901985879805543,False,False,1154.5119421171025,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,0.00021462143155333855,0.10735163309382903,0.2163734672943468,-0.14901985879805543,0.00021462143155333855,0.00010731071577666927,0.00010731071577666927,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-12 10:00:00,2022-07-12 10:30:00,2022-07-12 22:00:00,short,-1.0,1059.9,1046.85,1059.9,1046.85,645.3195370059461,1101.3580462994055,645.3195370059461,0.25565604137385545,0.003147760486771251,0.0002684388434425482,0.0028793216433287026,0.2879321643328703,24,max_holding_close,0.6633211753732451,-0.6657332523746001,False,False,1101.3580462994055,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,0.0002684388434425482,0.2879321643328703,0.6633211753732451,-0.6657332523746001,0.0002684388434425482,0.0001342194217212741,0.0001342194217212741,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-15 01:30:00,2022-07-15 02:00:00,2022-07-15 13:30:00,long,1.0,1209.05,1221.65,1209.05,1221.65,1814.2231773442588,1148.532682265574,1814.2231773442588,0.19978578781462084,0.002082048655112899,0.00020977507720535186,0.001872273577907547,0.1872273577907547,24,max_holding_close,0.4246718288603254,-0.32552665480733134,False,False,1148.532682265574,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,0.00020977507720535186,0.1872273577907547,0.4246718288603254,-0.32552665480733134,0.00020977507720535186,0.00010488753860267593,0.00010488753860267593,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-15 14:00:00,2022-07-15 14:30:00,2022-07-16 02:00:00,long,1.0,1234.35,1214.75,1234.35,1214.75,1874.2357621732167,1170.3614237826782,1874.2357621732167,0.19290161978410483,-0.0030630467434426545,0.00020254670077331005,-0.0032655934442159646,-0.32655934442159645,24,max_holding_close,0.815770612284221,-0.4828986957774386,False,False,1170.3614237826782,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,0.0002025467007733101,-0.32655934442159645,0.815770612284221,-0.4828986957774386,0.0002025467007733101,0.00010127335038665505,0.00010127335038665505,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-16 12:30:00,2022-07-16 13:00:00,2022-07-17 00:30:00,long,1.0,1215.1,1363.4,1215.1,1363.4,1820.8457967288791,1154.525420327112,1820.8457967288791,0.2005956965053208,0.024482216930079112,0.00021062548133058683,0.024271591448748527,2.4271591448748526,24,max_holding_close,3.4015919072439624,-0.03879515157497207,False,False,1154.525420327112,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,0.0002106254813305855,2.4271591448748526,3.4015919072439624,-0.03879515157497207,0.0002106254813305855,0.00010531274066529275,0.00010531274066529275,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-17 09:00:00,2022-07-17 09:30:00,2022-07-17 21:00:00,short,-1.0,1355.65,1361.55,1355.65,1361.55,563.9180474943482,1434.8231952505653,563.9180474943482,0.17122587963131658,-0.0007452017038503643,0.0001797871736128824,-0.0009249888774632467,-0.09249888774632467,24,max_holding_close,0.458488505928287,-0.3182895413055838,False,False,1434.8231952505653,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,0.00017978717361288236,-0.09249888774632467,0.458488505928287,-0.3182895413055838,0.00017978717361288236,8.989358680644118e-05,8.989358680644118e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-19 22:00:00,2022-07-19 22:30:00,2022-07-20 10:00:00,short,-1.0,1563.25,1595.05,1563.25,1595.05,441.8206519964151,1675.3929348003585,441.8206519964151,0.1393979926406387,-0.002835666826145715,0.00014636789227267063,-0.0029820347184183857,-0.29820347184183854,24,max_holding_close,0.46191050815832907,-0.3959232927071404,False,False,1675.3929348003585,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,0.0001463678922726708,-0.29820347184183854,0.46191050815832907,-0.3959232927071404,0.0001463678922726708,7.31839461363354e-05,7.31839461363354e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-26 21:00:00,2022-07-26 21:30:00,2022-07-27 09:00:00,long,1.0,1384.85,1460.25,1384.85,1460.25,2196.669051678758,1303.668094832124,2196.669051678758,0.17058604342140937,0.009287784001136772,0.00017911534559247983,0.009108668655544291,0.9108668655544291,24,max_holding_close,1.1073896309047706,-0.21618117933680372,False,False,1303.668094832124,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,0.0001791153455924805,0.9108668655544291,1.1073896309047706,-0.21618117933680372,0.0001791153455924805,8.955767279624025e-05,8.955767279624025e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-27 21:30:00,2022-07-27 22:00:00,2022-07-28 09:30:00,long,1.0,1607.8000000000002,1619.45,1607.8000000000002,1619.45,2528.535486317426,1515.7264513682576,2528.535486317426,0.1746212700490732,0.00126529282004708,0.00018335233355152686,0.0010819404864955532,0.10819404864955533,24,max_holding_close,0.7352817503621237,-0.06679442783939646,False,False,1515.7264513682576,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,0.0001833523335515268,0.10819404864955533,0.7352817503621237,-0.06679442783939646,0.0001833523335515268,9.16761667757634e-05,9.16761667757634e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-29 05:00:00,2022-07-29 05:30:00,2022-07-29 17:00:00,short,-1.0,1725.85,1678.55,1725.85,1678.55,710.4618273562751,1827.3888172643724,710.4618273562751,0.1699694802930858,0.004658317013566043,0.0001784679543077401,0.004479849059258302,0.44798490592583023,24,max_holding_close,0.6746188486876831,-0.2570445540255273,False,False,1827.3888172643724,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,0.00017846795430774033,0.44798490592583023,0.6746188486876831,-0.2570445540255273,0.00017846795430774033,8.923397715387017e-05,8.923397715387017e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-08-02 10:30:00,2022-08-02 11:00:00,2022-08-02 22:30:00,long,1.0,1587.55,1647.65,1587.55,1647.65,2337.6388959621077,1512.5411104037892,2337.6388959621077,0.21164824710059404,0.008012383641929839,0.00022223065945562373,0.007790152982474215,0.7790152982474214,24,max_holding_close,1.2058570722338662,-0.2966315075423273,False,False,1512.5411104037892,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,0.00022223065945562413,0.7790152982474214,1.2058570722338662,-0.2966315075423273,0.00022223065945562413,0.00011111532972781207,0.00011111532972781207,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-08-11 20:00:00,2022-08-11 20:30:00,2022-08-12 08:00:00,long,1.0,1896.65,1894.5,1896.65,1894.5,2739.298841829505,1812.3851158170496,2739.298841829505,0.22508189720905755,-0.000255147802177263,0.00023633599206951042,-0.0004914837942467734,-0.04914837942467734,24,max_holding_close,0.21005191155987019,-0.4521456401373539,False,False,1812.3851158170496,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,0.00023633599206951042,-0.04914837942467734,0.21005191155987019,-0.4521456401373539,0.00023633599206951042,0.00011816799603475521,0.00011816799603475521,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-08-12 09:00:00,2022-08-12 09:30:00,2022-08-12 21:00:00,long,1.0,1901.35,1924.8,1901.35,1924.8,2661.8643599561415,1825.2985640043858,2661.8643599561415,0.2500084285206199,0.0030834394765869508,0.0002625088499466509,0.0028209306266402997,0.28209306266402995,24,max_holding_close,0.4792808909236388,-0.6166878953173818,False,False,1825.2985640043858,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,0.0002625088499466511,0.28209306266402995,0.4792808909236388,-0.6166878953173818,0.0002625088499466511,0.00013125442497332555,0.00013125442497332555,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-08-12 22:30:00,2022-08-12 23:00:00,2022-08-13 10:30:00,long,1.0,1932.95,1994.95,1932.95,1994.95,2631.9990170696287,1863.0450982930372,2631.9990170696287,0.27651136798715636,0.00886919207180923,0.00029033693638651415,0.008578855135422716,0.8578855135422717,24,max_holding_close,1.2552767811310677,-0.0772478019157593,False,False,1863.0450982930372,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,0.0002903369363865139,0.8578855135422717,1.2552767811310677,-0.0772478019157593,0.0002903369363865139,0.00014516846819325694,0.00014516846819325694,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-08-21 14:00:00,2022-08-21 14:30:00,2022-08-22 02:00:00,short,-1.0,1612.8,1598.85,1612.8,1598.85,869.3014243125915,1687.1498575687408,869.3014243125915,0.21692038865156815,0.001876264522376852,0.00022776640808414654,0.0016484981142927055,0.16484981142927055,24,max_holding_close,0.42569012281883073,-0.45326246884659327,False,False,1687.1498575687408,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,0.00022776640808414646,0.16484981142927055,0.42569012281883073,-0.45326246884659327,0.00022776640808414646,0.00011388320404207323,0.00011388320404207323,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-08-22 06:00:00,2022-08-22 06:30:00,2022-08-22 18:00:00,short,-1.0,1597.25,1567.05,1597.25,1567.05,857.5143444901332,1671.2235655509867,857.5143444901332,0.21592172664694484,0.004082539455149628,0.00022671781297929207,0.0038558216421703357,0.38558216421703356,24,max_holding_close,0.9043771177136095,-0.03920319344349098,False,False,1671.2235655509867,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,0.00022671781297929194,0.38558216421703356,0.9043771177136095,-0.03920319344349098,0.00022671781297929194,0.00011335890648964597,0.00011335890648964597,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-08-26 13:00:00,2022-08-26 13:30:00,2022-08-26 15:00:00,long,1.0,1688.6999999999998,1623.8705689262597,1688.6999999999998,1623.8705689262597,2336.994310737401,1623.8705689262597,2336.994310737401,0.2604835445924539,-0.01,0.00027350772182207654,-0.010273507721822077,-1.0273507721822077,4,stop_loss,0.20283997225029857,-1.593412101403471,False,False,1623.8705689262597,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,0.000273507721822077,-1.0273507721822077,0.20283997225029857,-1.593412101403471,0.000273507721822077,0.0001367538609110385,0.0001367538609110385,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-08-27 22:30:00,2022-08-27 23:00:00,2022-08-28 10:30:00,long,1.0,1484.25,1484.85,1484.25,1484.85,2194.7362690670416,1413.2013730932958,2194.7362690670416,0.2089062188279878,8.44492041750099e-05,0.00021935152976938717,-0.00013490232559437726,-0.013490232559437725,24,max_holding_close,0.3701690116338938,-0.09993155827378772,False,False,1413.2013730932958,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,0.00021935152976938717,-0.013490232559437725,0.3701690116338938,-0.09993155827378772,0.00021935152976938717,0.00010967576488469358,0.00010967576488469358,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-08-28 11:00:00,2022-08-28 11:30:00,2022-08-28 23:00:00,short,-1.0,1480.75,1450.55,1480.75,1450.55,871.0957944863476,1541.7154205513652,871.0957944863476,0.24288358656567005,0.0049536277658505865,0.0002550277658939535,0.004698599999956633,0.46985999999566325,24,max_holding_close,0.5683549737970953,-0.26572440333370695,False,False,1541.7154205513652,False,1.0,0.5,,,adverse_first,volatility_stop,0.01,,1.0,,0.00025502776589395384,0.46985999999566325,0.5683549737970953,-0.26572440333370695,0.00025502776589395384,0.00012751388294697692,0.00012751388294697692,0.0,0.0,,,,,fractional_return,R,False
