trade_id,asset,side,signal_timestamp,entry_timestamp,exit_timestamp,entry_price,exit_price,raw_entry_price,raw_exit_price,bars_held,position_size,gross_return,net_return,entry_cost,exit_cost,holding_cost,total_cost,entry_turnover,exit_turnover,holding_turnover,total_turnover,trade_r,gross_trade_r,total_cost_r,max_favorable_r,max_adverse_r,time_to_mfe,time_to_mae,exit_reason,risk_distance,risk_distance_source,cost_return,gross_r_multiple,net_r_multiple,mfe_r_multiple,mae_r_multiple,cost_component_reconciliation,gross_pnl_currency,net_pnl_currency,cost_currency,return_unit,r_multiple_unit,currency_pnl_available,was_ever_positive,was_ever_0_5r,lost_but_reached_0_5r,was_ever_1r,lost_but_reached_1r,was_ever_1_5r,lost_but_reached_1_5r,was_ever_2r,lost_but_reached_2r,lost_but_was_positive,giveback_r,capture_ratio,positive_mfe_capture_ratio,abs_mae_r,pred_prob,pred_is_oos
168,ETHUSD,long,2023-05-30 05:00:00,2023-05-30 05:00:00,2023-05-30 17:00:00,1896.85,1899.65,1896.85,1899.65,24,1.0,0.0014761314811393422,0.0012755932437982231,0.0001,0.00010053823734111908,0.0,0.00020053823734111909,1.0,1.0,0.0,2.0,0.39901606572975423,0.4615513250861555,0.06253525935640122,3.387457046614273,-0.78298885505682,11,22,position_exit,6.066497587191456,atr_48,0.00020053823734111909,0.4615513250861555,0.39901606572975423,3.387457046614273,-0.78298885505682,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,2.9884409808845187,0.11779221411192993,0.11779221411192993,0.78298885505682,0.603430449962616,True
169,ETHUSD,long,2023-06-06 09:30:00,2023-06-06 09:30:00,2023-06-06 21:30:00,1817.65,1880.15,1817.65,1880.15,24,1.0,0.03438505762935651,0.034178322987098886,0.0001,0.00010673464225762217,0.0,0.00020673464225762217,1.0,1.0,0.0,2.0,10.585539689072899,10.647470488218211,0.06193079914531146,13.637280201309876,-3.2879388867618142,20,5,position_exit,5.86993878679057,atr_48,0.00020673464225762217,10.647470488218211,10.585539689072899,13.637280201309876,-3.2879388867618142,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,3.051740512236977,0.7762207370393509,0.7762207370393509,3.2879388867618142,0.5811030864715576,True
170,ETHUSD,short,2023-06-07 10:00:00,2023-06-07 10:00:00,2023-06-07 22:00:00,1857.15,1828.15,1857.15,1828.15,24,1.0,0.015554415478422845,0.015350996155505392,0.0001,0.00010341932291745301,0.0,0.00020341932291745302,1.0,1.0,0.0,2.0,3.9311067163178084,3.9821092975728947,0.05100258125508622,4.840322508256708,-2.7394165685027074,23,3,position_exit,7.282572584754409,atr_48,0.00020341932291745302,3.9821092975728947,3.9311067163178084,4.840322508256708,-2.7394165685027074,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,0.9092157919388999,0.8121580141843971,0.8121580141843971,2.7394165685027074,0.41553404927253723,True
171,ETHUSD,long,2023-06-11 04:00:00,2023-06-11 04:00:00,2023-06-11 16:00:00,1746.85,1748.35,1746.85,1748.35,24,1.0,0.0008586884964365549,0.0006589274485506724,0.0001,9.976104788588244e-05,0.0,0.00019976104788588245,1.0,1.0,0.0,2.0,0.14375699703564096,0.1874064604203449,0.043649463384703935,1.6616706157270809,-0.8308353078635404,3,19,position_exit,8.003993014091202,atr_48,0.00019976104788588245,0.1874064604203449,0.14375699703564096,1.6616706157270809,-0.8308353078635404,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,False,False,False,1.51791361869144,0.08651353383458528,0.08651353383458528,0.8308353078635404,0.5808297991752625,True
172,ETHUSD,long,2023-06-12 17:00:00,2023-06-12 17:00:00,2023-06-13 05:00:00,1727.85,1747.0500000000002,1727.85,1747.0500000000002,24,1.0,0.011112075701015245,0.010909863396995956,0.0001,0.00010221230401928913,0.0,0.00020221230401928914,1.0,1.0,0.0,2.0,2.497571425805474,2.5433477106157594,0.04577628481028518,3.6163225260317557,-0.2384388478701879,19,1,position_exit,7.549105425050922,atr_48,0.00020221230401928914,2.5433477106157594,2.497571425805474,3.6163225260317557,-0.2384388478701879,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,1.1187511002262815,0.6906384615384669,0.6906384615384669,0.2384388478701879,0.583460807800293,True
173,ETHUSD,short,2023-06-16 15:30:00,2023-06-16 15:30:00,2023-06-17 03:30:00,1679.75,1717.95,1679.75,1717.95,24,1.0,-0.02248056375981089,-0.022676094881393993,0.0001,9.553112158310348e-05,0.0,0.00019553112158310348,1.0,1.0,0.0,2.0,-5.598333327653383,-5.549527989224587,0.04880533842879575,0.5738386271580457,-6.9514375467119285,2,11,position_exit,6.883468301118989,atr_48,0.00019553112158310348,-5.549527989224587,-5.598333327653383,0.5738386271580457,-6.9514375467119285,0.0,,,,fractional_return,R,False,True,True,True,False,False,False,False,False,False,True,6.172171954811429,-9.75593670886066,-9.75593670886066,6.9514375467119285,0.3970739543437958,True
174,ETHUSD,long,2023-06-17 16:00:00,2023-06-17 16:00:00,2023-06-18 04:00:00,1730.35,1728.65,1730.35,1728.65,24,1.0,-0.000982460195914192,-0.0011822594922992202,0.0001,9.979929638502813e-05,0.0,0.00019979929638502814,1.0,1.0,0.0,2.0,-0.3005922096970667,-0.2497503782788488,0.05084183141821791,0.2497503782788822,-1.4838110709509529,12,17,position_exit,6.806796497027729,atr_48,0.00019979929638502814,-0.2497503782788488,-0.3005922096970667,0.2497503782788822,-1.4838110709509529,0.0,,,,fractional_return,R,False,True,False,False,False,False,False,False,False,False,True,0.5503425879759489,-1.2035705882351548,-1.2035705882351548,1.4838110709509529,0.5768846273422241,True
175,ETHUSD,short,2023-06-21 10:00:00,2023-06-21 10:00:00,2023-06-21 22:00:00,1817.05,1880.25,1817.05,1880.25,24,1.0,-0.0346721788287182,-0.034865477227690844,0.0001,9.329839897264111e-05,0.0,0.00019329839897264112,1.0,1.0,0.0,2.0,-8.714500051059,-8.664676788531779,0.049823262527220434,1.0899395643801897,-11.214724071232572,1,13,position_exit,7.293982400318619,atr_48,0.00019329839897264112,-8.664676788531779,-8.714500051059,1.0899395643801897,-11.214724071232572,0.0,,,,fractional_return,R,False,True,True,True,True,True,False,False,False,False,True,9.80443961543919,-7.9953974842766895,-7.9953974842766895,11.214724071232572,0.304707795381546,True
176,ETHUSD,long,2023-06-22 22:30:00,2023-06-22 22:30:00,2023-06-23 10:30:00,1870.95,1879.15,1870.95,1879.15,24,1.0,0.0043828001817256546,0.004182045896736986,0.0001,0.00010075428498866898,0.0,0.00020075428498866899,1.0,1.0,0.0,2.0,0.8061927409264694,0.8447407329844512,0.03854799205798171,1.84915806793547,-0.6696115566340125,22,7,position_exit,9.707120397793082,atr_48,0.00020075428498866899,0.8447407329844512,0.8061927409264694,1.84915806793547,-0.6696115566340125,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,False,False,False,1.0429653270090005,0.4359782729805028,0.4359782729805028,0.6696115566340125,0.6506497263908386,True
177,ETHUSD,long,2023-06-27 07:00:00,2023-06-27 07:00:00,2023-06-27 19:00:00,1873.05,1895.85,1873.05,1895.85,24,1.0,0.012172659565948374,0.011970128388723689,0.0001,0.00010253117722468516,0.0,0.00020253117722468517,1.0,1.0,0.0,2.0,2.824333444395535,2.871513161297003,0.04717971690146809,4.949581896446154,-0.8941992739126535,20,17,position_exit,7.940064599843821,atr_48,0.00020253117722468517,2.871513161297003,2.824333444395535,4.949581896446154,-0.8941992739126535,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,2.125248452050619,0.5706206106870224,0.5706206106870224,0.8941992739126535,0.632023274898529,True
178,ETHUSD,long,2023-06-28 13:30:00,2023-06-28 13:30:00,2023-06-29 01:30:00,1857.15,1835.65,1857.15,1835.65,24,1.0,-0.011576878550467518,-0.011774725580324774,0.0001,9.784702985725655e-05,0.0,0.00019784702985725655,1.0,1.0,0.0,2.0,-2.801473061232552,-2.7538972447846284,0.04757581644792347,1.4025662711809852,-5.001845925992569,2,12,position_exit,7.807117727691917,atr_48,0.00019784702985725655,-2.7538972447846284,-2.801473061232552,1.4025662711809852,-5.001845925992569,0.0,,,,fractional_return,R,False,True,True,True,True,True,False,False,False,False,True,4.2040393324135374,-1.9973908675799419,-1.9973908675799419,5.001845925992569,0.5923507213592529,True
179,ETHUSD,short,2023-06-30 04:30:00,2023-06-30 04:30:00,2023-06-30 16:30:00,1886.7,1898.0,1886.7,1898.0,24,1.0,-0.007254916969009373,-0.007455351000660637,0.0001,0.00010043403165126427,0.0,0.00020043403165126428,1.0,1.0,0.0,2.0,-1.4656993852143858,-1.4183369716838388,0.04736241353054707,7.625130179627748,-3.219499409176143,18,16,position_exit,7.96707709493371,atr_48,0.00020043403165126428,-1.4183369716838388,-1.4656993852143858,7.625130179627748,-3.219499409176143,0.0,,,,fractional_return,R,False,True,True,True,True,True,True,True,True,True,True,9.090829564842133,-0.1922195884773655,-0.1922195884773655,3.219499409176143,0.37020596861839294,True
180,ETHUSD,short,2023-07-02 22:30:00,2023-07-02 22:30:00,2023-07-03 10:30:00,1942.1,1962.1,1942.1,1962.1,24,1.0,-0.010315917222561866,-0.010514069600691567,0.0001,9.815237812970121e-05,0.0,0.0001981523781297012,1.0,1.0,0.0,2.0,-2.611031531576828,-2.5612887429009485,0.04974278867587932,1.4151120304527682,-4.322174753645351,2,19,position_exit,7.8085690476848555,atr_48,0.0001981523781297012,-2.5612887429009485,-2.611031531576828,1.4151120304527682,-4.322174753645351,0.0,,,,fractional_return,R,False,True,True,True,True,True,False,False,False,False,True,4.0261435620295964,-1.845105882352949,-1.845105882352949,4.322174753645351,0.4084981381893158,True
181,ETHUSD,long,2023-07-07 08:00:00,2023-07-07 08:00:00,2023-07-07 20:00:00,1857.7,1863.6,1857.7,1863.6,24,1.0,0.0031759702858371597,0.002975304755073571,0.0001,0.0001006655307635885,0.0,0.0002006655307635885,1.0,1.0,0.0,2.0,0.7179982988551467,0.7662513544902869,0.048253055635140304,2.636424151890364,-0.6558592101993226,12,9,position_exit,7.69982325698408,atr_48,0.0002006655307635885,0.7662513544902869,0.7179982988551467,2.636424151890364,-0.6558592101993226,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,1.9184258530352176,0.2723379310344767,0.2723379310344767,0.6558592101993226,0.6724355816841125,True
182,ETHUSD,short,2023-07-12 06:00:00,2023-07-12 06:00:00,2023-07-12 18:00:00,1888.65,1887.95,1888.65,1887.95,24,1.0,0.00030373110392467595,0.00010364590112210692,0.0001,0.00010008520280256902,0.0,0.00020008520280256903,1.0,1.0,0.0,2.0,0.0653084705411932,0.14185598839119917,0.07654751785000598,1.9353209844798427,-2.776324344227538,20,18,position_exit,4.934581951307132,atr_48,0.00020008520280256903,0.14185598839119917,0.0653084705411932,1.9353209844798427,-2.776324344227538,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,False,False,False,1.8700125139386494,0.033745549738224016,0.033745549738224016,2.776324344227538,0.4153207540512085,True
183,ETHUSD,short,2023-07-13 09:00:00,2023-07-13 09:00:00,2023-07-13 21:00:00,1877.15,1976.55,1877.15,1976.55,24,1.0,-0.05112176801332102,-0.051311106051806665,0.0001,8.933803848564245e-05,0.0,0.00018933803848564246,1.0,1.0,0.0,2.0,-20.37299796386613,-20.29633946562088,0.07665849824525209,0.05104713145276888,-27.87173377321181,7,18,position_exit,4.897434838847142,atr_48,0.00018933803848564246,-20.29633946562088,-20.37299796386613,0.05104713145276888,-27.87173377321181,0.0,,,,fractional_return,R,False,True,False,False,False,False,False,False,False,False,True,20.4240450953189,-399.10171999999943,-399.10171999999943,27.87173377321181,0.36244070529937744,True
184,ETHUSD,short,2023-07-15 07:30:00,2023-07-15 07:30:00,2023-07-15 19:30:00,1942.5,1934.45,1942.5,1934.45,24,1.0,0.004134467157719479,0.003933859635529613,0.0001,0.00010060752218986621,0.0,0.00020060752218986622,1.0,1.0,0.0,2.0,0.9199469038443762,0.9665956504532051,0.04664874660882885,1.476910124294962,-0.5703514707643168,20,5,position_exit,8.32819803836855,atr_48,0.00020060752218986622,0.9665956504532051,0.9199469038443762,1.476910124294962,-0.5703514707643168,0.0,,,,fractional_return,R,False,True,True,False,True,False,False,False,False,False,False,0.5569632204505859,0.6228861788617872,0.6228861788617872,0.5703514707643168,0.4151504933834076,True
185,ETHUSD,long,2023-07-23 19:00:00,2023-07-23 19:00:00,2023-07-24 07:00:00,1894.75,1873.45,1894.75,1873.45,24,1.0,-0.0112415886000784,-0.011439143053700529,0.0001,9.755445362212853e-05,0.0,0.00019755445362212853,1.0,1.0,0.0,2.0,-5.097044782644147,-5.007947980428956,0.08909680221519047,0.3056494072562173,-7.370853013448246,1,18,position_exit,4.253239067825841,atr_48,0.00019755445362212853,-5.007947980428956,-5.097044782644147,0.3056494072562173,-7.370853013448246,0.0,,,,fractional_return,R,False,True,False,False,False,False,False,False,False,False,True,5.402694189900364,-16.676115384615937,-16.676115384615937,7.370853013448246,0.6319677829742432,True
186,ETHUSD,long,2023-07-25 01:00:00,2023-07-25 01:00:00,2023-07-25 17:30:00,1846.1,1860.5,1846.1,1860.5,33,1.0,0.007800227506635782,0.0075986992042684776,0.0001,0.00010152830236730423,0.0,0.00020152830236730424,1.0,1.0,0.0,2.0,2.9116782562385985,2.9882990745942712,0.0766208183556729,4.482448611891407,-0.1971447306155553,25,1,position_exit,4.818794786112637,atr_48,0.00020152830236730424,2.9882990745942712,2.9116782562385985,4.482448611891407,-0.1971447306155553,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,1.570770355652808,0.6495731481481484,0.6495731481481484,0.1971447306155553,0.666885495185852,True
187,ETHUSD,long,2023-07-26 05:30:00,2023-07-26 05:30:00,2023-07-26 17:30:00,1859.2,1857.55,1859.2,1857.55,24,1.0,-0.0008874784853704076,-0.0010873555359834919,0.0001,9.987705061308425e-05,0.0,0.00019987705061308425,1.0,1.0,0.0,2.0,-0.4824642918671656,-0.39373347128399444,0.08873082058317117,1.0618872407355737,-2.5294392700667663,21,8,position_exit,4.190652104377403,atr_48,0.00019987705061308425,-0.39373347128399444,-0.4824642918671656,1.0618872407355737,-2.5294392700667663,0.0,,,,fractional_return,R,False,True,True,True,True,True,False,False,False,False,True,1.5443515326027393,-0.4543460674157461,-0.4543460674157461,2.5294392700667663,0.6778571605682373,True
188,ETHUSD,short,2023-07-27 08:30:00,2023-07-27 08:30:00,2023-07-27 20:30:00,1879.3,1858.5,1879.3,1858.5,24,1.0,0.011161148631520623,0.010959045914987975,0.0001,0.00010210271653264833,0.0,0.00020210271653264833,1.0,1.0,0.0,2.0,4.329484727729703,4.409159080224569,0.07967435249486589,5.023897605832823,-1.3990600927635972,22,2,position_exit,4.717452834326077,atr_48,0.00020210271653264833,4.409159080224569,4.329484727729703,5.023897605832823,-1.3990600927635972,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,0.6944128781031198,0.8617780590717263,0.8617780590717263,1.3990600927635972,0.3961411416530609,True
189,ETHUSD,short,2023-08-02 15:00:00,2023-08-02 15:00:00,2023-08-03 03:00:00,1838.8,1840.35,1838.8,1840.35,24,1.0,-0.0009287638069533921,-0.001128549072145102,0.0001,9.97852651917098e-05,0.0,0.0001997852651917098,1.0,1.0,0.0,2.0,-0.3974279100727319,-0.32121499072497656,0.0762129193477554,3.7406003758619244,-1.4506483452096142,3,3,position_exit,4.825428590681997,atr_48,0.0001997852651917098,-0.32121499072497656,-0.3974279100727319,3.7406003758619244,-1.4506483452096142,0.0,,,,fractional_return,R,False,True,True,True,True,True,True,True,True,True,True,4.138028285934657,-0.10624709141274012,-0.10624709141274012,1.4506483452096142,0.40278735756874084,True
190,ETHUSD,long,2023-08-03 15:00:00,2023-08-03 15:00:00,2023-08-04 03:00:00,1839.5,1833.9,1839.5,1833.9,24,1.0,-0.003044305517803658,-0.0032436758157103895,0.0001,9.937029790673133e-05,0.0,0.00019937029790673133,1.0,1.0,0.0,2.0,-1.2840793512068969,-1.2049203851871872,0.07915896601970954,3.851441945509127,-2.3130168108504416,4,22,position_exit,4.647609973940258,atr_48,0.00019937029790673133,-1.2049203851871872,-1.2840793512068969,3.851441945509127,-2.3130168108504416,0.0,,,,fractional_return,R,False,True,True,True,True,True,True,True,True,True,True,5.135521296716024,-0.33340223463686475,-0.33340223463686475,2.3130168108504416,0.6363540291786194,True
191,ETHUSD,long,2023-08-08 12:30:00,2023-08-08 12:30:00,2023-08-09 00:30:00,1843.5,1854.4,1843.5,1854.4,24,1.0,0.005912666124219923,0.005711292965012271,0.0001,0.00010137315920765175,0.0,0.00020137315920765175,1.0,1.0,0.0,2.0,2.686169173429044,2.780211748822707,0.0940425753936627,7.907024239770935,-2.4868866560569876,17,2,position_exit,3.9205646852674962,atr_48,0.00020137315920765175,2.780211748822707,2.686169173429044,7.907024239770935,-2.4868866560569876,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,5.220855066341891,0.3397193548387126,0.3397193548387126,2.4868866560569876,0.6007663011550903,True
192,ETHUSD,long,2023-08-09 16:30:00,2023-08-09 16:30:00,2023-08-10 04:30:00,1847.7,1850.9,1847.7,1850.9,24,1.0,0.0017318828814203435,0.0015315411105700782,0.0001,0.00010034177085026527,0.0,0.00020034177085026528,1.0,1.0,0.0,2.0,0.6206634869550924,0.7016962466370456,0.08103275968195317,2.159908759179605,-0.6030202119537025,13,6,position_exit,4.560377820654433,atr_48,0.00020034177085026528,0.7016962466370456,0.6206634869550924,2.159908759179605,-0.6030202119537025,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,1.5392452722245127,0.2873563451776723,0.2873563451776723,0.6030202119537025,0.6120852828025818,True
193,ETHUSD,long,2023-08-10 17:30:00,2023-08-10 17:30:00,2023-08-11 05:30:00,1846.55,1847.7,1846.55,1847.7,24,1.0,0.0006227830278091595,0.00042274157943200663,0.0001,0.00010004144837715287,0.0,0.00020004144837715288,1.0,1.0,0.0,2.0,0.1919808204111382,0.2827984775939242,0.09081765718278598,1.6107217636869946,-0.9590557066227638,15,19,position_exit,4.0664999676957185,atr_48,0.00020004144837715288,0.2827984775939242,0.1919808204111382,1.6107217636869946,-0.9590557066227638,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,False,False,False,1.4187409432758564,0.11918931297711396,0.11918931297711396,0.9590557066227638,0.6603476405143738,True
194,ETHUSD,long,2023-08-15 08:30:00,2023-08-15 08:30:00,2023-08-15 20:30:00,1840.7,1827.6,1840.7,1827.6,24,1.0,-0.007116857717172298,-0.007315538492420726,0.0001,9.868077524842764e-05,0.0,0.00019868077524842764,1.0,1.0,0.0,2.0,-5.733377638080615,-5.5766607013927745,0.1567169366878408,1.1493880834931747,-11.7493004090412,9,21,position_exit,2.349076033391883,atr_48,0.00019868077524842764,-5.5766607013927745,-5.733377638080615,1.1493880834931747,-11.7493004090412,0.0,,,,fractional_return,R,False,True,True,True,True,True,False,False,False,False,True,6.88276572157379,-4.988199999999966,-4.988199999999966,11.7493004090412,0.5933922529220581,True
195,ETHUSD,short,2023-08-16 09:30:00,2023-08-16 09:30:00,2023-08-16 21:30:00,1822.2,1809.8,1822.2,1809.8,24,1.0,0.006715790952370515,0.006514223167016997,0.0001,0.00010156778535351804,0.0,0.00020156778535351805,1.0,1.0,0.0,2.0,4.134246788575519,4.259432895381388,0.1251861068058695,8.724967382474746,-1.683162998981296,22,17,position_exit,2.911185668271879,atr_48,0.00020156778535351805,4.259432895381388,4.134246788575519,8.724967382474746,-1.683162998981296,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,4.590720593899228,0.47384094488189166,0.47384094488189166,1.683162998981296,0.37340646982192993,True
196,ETHUSD,short,2023-08-19 15:30:00,2023-08-19 15:30:00,2023-08-20 03:30:00,1683.0,1668.35,1683.0,1668.35,24,1.0,0.008622985686908446,0.008421340598108173,0.0001,0.00010164508880027298,0.0,0.000201645088800273,1.0,1.0,0.0,2.0,1.9259577996835322,1.9712494421565625,0.045291642473030365,2.5969361251618657,-1.7088647041220668,14,2,position_exit,7.4318346966647075,atr_48,0.000201645088800273,1.9712494421565625,1.9259577996835322,2.5969361251618657,-1.7088647041220668,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,0.6709783254783335,0.7416269430051878,0.7416269430051878,1.7088647041220668,0.40725767612457275,True
197,ETHUSD,long,2023-08-23 07:30:00,2023-08-23 07:30:00,2023-08-23 19:30:00,1644.6,1686.65,1644.6,1686.65,24,1.0,0.025568527301472077,0.0253637369664359,0.0001,0.00010479033503617571,0.0,0.00020479033503617572,1.0,1.0,0.0,2.0,5.812303190646725,5.858126135917257,0.04582294527053261,7.543817604278685,-1.4697557843977773,24,11,position_exit,7.17806326193351,atr_48,0.00020479033503617572,5.858126135917257,5.812303190646725,7.543817604278685,-1.4697557843977773,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,1.7315144136319596,0.7704723915050805,0.7704723915050805,1.4697557843977773,0.5801944732666016,True
198,ETHUSD,long,2023-08-30 14:30:00,2023-08-30 14:30:00,2023-08-31 02:30:00,1702.8,1699.8,1702.8,1699.8,24,1.0,-0.0017618040873856877,-0.0019614299999998197,0.0001,9.962591261413198e-05,0.0,0.00019962591261413198,1.0,1.0,0.0,2.0,-0.5293949692616885,-0.47542475147432334,0.05397021778736519,0.8953832819433233,-1.0300869615277006,2,4,position_exit,6.310146854358767,atr_48,0.00019962591261413198,-0.47542475147432334,-0.5293949692616885,0.8953832819433233,-1.0300869615277006,0.0,,,,fractional_return,R,False,True,True,True,False,False,False,False,False,False,True,1.4247782512050118,-0.5912495575221144,-0.5912495575221144,1.0300869615277006,0.6041554808616638,True
199,ETHUSD,long,2023-08-31 15:30:00,2023-08-31 15:30:00,2023-09-01 03:30:00,1688.9,1651.7,1688.9,1651.7,24,1.0,-0.022026170880454554,-0.022221619696843997,0.0001,9.5448816389443e-05,0.0,0.000195448816389443,1.0,1.0,0.0,2.0,-6.90823060248666,-6.846067572789434,0.06216302969722614,0.01840340745371828,-10.66477461943945,1,11,position_exit,5.433776340136661,atr_48,0.000195448816389443,-6.846067572789434,-6.90823060248666,0.01840340745371828,-10.66477461943945,0.0,,,,fractional_return,R,False,True,False,False,False,False,False,False,False,False,True,6.926634009940378,-375.37780000034184,-375.37780000034184,10.66477461943945,0.5871158838272095,True
200,ETHUSD,long,2023-09-01 15:30:00,2023-09-01 15:30:00,2023-09-02 03:30:00,1634.2,1631.5,1634.2,1631.5,24,1.0,-0.0016521845551338288,-0.0018517554151874505,0.0001,9.957086005362167e-05,0.0,0.00019957086005362168,1.0,1.0,0.0,2.0,-0.5229201404193939,-0.4664549097845827,0.05646523063481128,0.41462658647515405,-5.502440324681027,2,4,position_exit,5.788340830728857,atr_48,0.00019957086005362168,-0.4664549097845827,-0.5229201404193939,0.41462658647515405,-5.502440324681027,0.0,,,,fractional_return,R,False,True,False,False,False,False,False,False,False,False,True,0.937546726894548,-1.261183333333424,-1.261183333333424,5.502440324681027,0.6484394073486328,True
201,ETHUSD,long,2023-09-07 14:30:00,2023-09-07 14:30:00,2023-09-08 02:30:00,1631.1999999999998,1645.6,1631.1999999999998,1645.6,24,1.0,0.008827856792545052,0.008626049205799013,0.0001,0.00010180758674603893,0.0,0.00020180758674603894,1.0,1.0,0.0,2.0,3.1409532019187343,3.2137627831958033,0.07280958127706891,6.08159971125596,-0.7141695073768001,13,2,position_exit,4.480728968328074,atr_48,0.00020180758674603894,3.2137627831958033,3.1409532019187343,6.08159971125596,-0.7141695073768001,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,2.9406465093372254,0.516468256880733,0.516468256880733,0.7141695073768001,0.5824402570724487,True
202,ETHUSD,long,2023-09-10 15:30:00,2023-09-10 15:30:00,2023-09-11 03:30:00,1619.3000000000002,1611.9,1619.3000000000002,1611.9,24,1.0,-0.004569875872290741,-0.004768933418143773,0.0001,9.905754585303192e-05,0.0,0.00019905754585303193,1.0,1.0,0.0,2.0,-2.6455439592321097,-2.5346167976008913,0.11092716163121821,2.757252056849491,-7.449718290245772,11,2,position_exit,2.9195734862186917,atr_48,0.00019905754585303193,-2.5346167976008913,-2.6455439592321097,2.757252056849491,-7.449718290245772,0.0,,,,fractional_return,R,False,True,True,True,True,True,True,True,True,True,True,5.4027960160816,-0.9594857142857581,-0.9594857142857581,7.449718290245772,0.6915326714515686,True
203,ETHUSD,long,2023-09-13 05:00:00,2023-09-13 05:00:00,2023-09-13 17:30:00,1584.6,1597.8000000000002,1584.6,1597.8000000000002,25,1.0,0.008330177962892371,0.008128171799507422,0.0001,0.00010200616338494903,0.0,0.00020200616338494903,1.0,1.0,0.0,2.0,1.9120831746832445,1.9591198615407817,0.047036686857537244,4.8755369281525125,-0.4452545139865321,20,1,position_exit,6.737719452049717,atr_48,0.00020200616338494903,1.9591198615407817,1.9120831746832445,4.8755369281525125,-0.4452545139865321,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,2.9634537534692678,0.3921789954337994,0.3921789954337994,0.4452545139865321,0.5794469714164734,True
204,ETHUSD,short,2023-09-19 11:00:00,2023-09-19 11:00:00,2023-09-19 23:00:00,1644.75,1643.9,1644.75,1643.9,24,1.0,0.0004154752339753376,0.00021529237244499733,0.0001,0.00010018286153034026,0.0,0.00020018286153034026,1.0,1.0,0.0,2.0,0.10348941115785112,0.16882448802260705,0.06533507686475593,1.926585333905215,-3.0388407844072427,6,10,position_exit,5.03481461697717,atr_48,0.00020018286153034026,0.16882448802260705,0.10348941115785112,1.926585333905215,-3.0388407844072427,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,False,False,False,1.823095922747364,0.05371649484535246,0.05371649484535246,3.0388407844072427,0.40927189588546753,True
205,ETHUSD,short,2023-09-20 13:30:00,2023-09-20 13:30:00,2023-09-21 01:30:00,1631.25,1617.5,1631.25,1617.5,24,1.0,0.008334424603261947,0.008132592663398164,0.0001,0.00010183193986378356,0.0,0.00020183193986378356,1.0,1.0,0.0,2.0,2.6083118720742213,2.6717041244823947,0.06339225240817319,4.945081452223742,-1.700175351943342,11,10,position_exit,5.146527968423102,atr_48,0.00020183193986378356,2.6717041244823947,2.6083118720742213,4.945081452223742,-1.700175351943342,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,2.3367695801495207,0.5274557956778034,0.5274557956778034,1.700175351943342,0.41646021604537964,True
206,ETHUSD,long,2023-09-22 00:00:00,2023-09-22 00:00:00,2023-09-22 12:00:00,1582.1999999999998,1598.8000000000002,1582.1999999999998,1598.8000000000002,24,1.0,0.010491720389331105,0.010289752224117876,0.0001,0.0001019681652132288,0.0,0.0002019681652132288,1.0,1.0,0.0,2.0,2.969676203959722,3.0273862095101665,0.057710005550444345,3.6474532644700415,0.0,16,1,position_exit,5.483277933900035,atr_48,0.0002019681652132288,3.0273862095101665,2.969676203959722,3.6474532644700415,0.0,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,0.6777770605103193,0.814178000000009,0.814178000000009,0.0,0.5936294198036194,True
207,ETHUSD,long,2023-09-27 10:00:00,2023-09-27 10:00:00,2023-09-27 22:00:00,1614.45,1595.9499999999998,1614.45,1595.9499999999998,24,1.0,-0.01145901080863454,-0.011656637896497402,0.0001,9.762708786286165e-05,0.0,0.00019762708786286165,1.0,1.0,0.0,2.0,-4.51513523783226,-4.4376820934456305,0.0774531443866293,4.425688358057896,-7.448109675755942,3,16,position_exit,4.168843015439156,atr_48,0.00019762708786286165,-4.4376820934456305,-4.51513523783226,4.425688358057896,-7.448109675755942,0.0,,,,fractional_return,R,False,True,True,True,True,True,True,True,True,True,True,8.940823595890155,-1.020210840108411,-1.020210840108411,7.448109675755942,0.6612774729728699,True
