asset,signal_time,entry_time,exit_time,side,signal_module,entry_cluster,entry_price,exit_price,take_profit_price,stop_loss_price,exit_reason,bars_held,gross_return,net_return,cost_return,gross_pnl_currency,net_pnl_currency,cost_currency,gross_r_multiple,net_r_multiple,mfe_r_multiple,mae_r_multiple,realized_r,cost,entry_context_age_bars,entry_macro_context_age_bars,entry_laggard_gap,signal_strength,entry_relay_score,trade_id,signal_timestamp,entry_timestamp,exit_timestamp,raw_entry_price,raw_exit_price,position_size,entry_cost,exit_cost,holding_cost,total_cost,entry_turnover,exit_turnover,holding_turnover,total_turnover,trade_r,gross_trade_r,total_cost_r,max_favorable_r,max_adverse_r,time_to_mfe,time_to_mae,risk_distance,risk_distance_source,cost_component_reconciliation,return_unit,r_multiple_unit,currency_pnl_available
ETHUSD,2022-04-08 14:00:00,2022-04-08 14:00:00,2022-04-09 02:30:00,short,,,3284.3,3189.4,,,position_exit,24,0.029138897616381998,0.028933794405149982,0.00020510321123201614,,,,4.027003423559871,3.999130109873891,4.701706842259579,-0.9887163305473725,,,,,,,,10,2022-04-08 14:00:00,2022-04-08 14:00:00,2022-04-09 02:30:00,3284.3,3189.4,1.0,0.0001,0.00010510321123201613,0.0,0.00020510321123201614,1.0,1.0,0.0,2.0,3.999130109873891,4.027003423559871,0.02787331368598035,4.701706842259579,-0.9887163305473725,18,2,23.565909938092002,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-04-11 18:00:00,2022-04-11 18:00:00,2022-04-12 06:00:00,short,,,3025.9,3015.8,,,position_exit,24,0.002765569099012044,0.0025651503800907527,0.00020041871892129137,,,,0.491677245686939,0.4622165292963623,3.6754091137984384,-0.6912689988865849,,,,,,,,11,2022-04-11 18:00:00,2022-04-11 18:00:00,2022-04-12 06:00:00,3025.9,3015.8,1.0,0.0001,0.00010041871892129137,0.0,0.00020041871892129137,1.0,1.0,0.0,2.0,0.4622165292963623,0.491677245686939,0.029460716390576677,3.6754091137984384,-0.6912689988865849,7,2,20.541930887789725,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-04-12 19:00:00,2022-04-12 19:00:00,2022-04-13 07:00:00,long,,,2976.4,3058.3,,,position_exit,24,0.027516462841015388,0.027311275531514134,0.00020518730950125352,,,,3.698674102260616,3.6717907479310226,4.242862416451594,-0.3928994467602971,,,,,,,,12,2022-04-12 19:00:00,2022-04-12 19:00:00,2022-04-13 07:00:00,2976.4,3058.3,1.0,0.0001,0.00010518730950125352,0.0,0.00020518730950125352,1.0,1.0,0.0,2.0,3.6717907479310226,3.698674102260616,0.02688335432959337,4.242862416451594,-0.3928994467602971,21,3,22.14307012070707,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-04-14 01:30:00,2022-04-14 01:30:00,2022-04-14 13:30:00,short,,,3140.2,3047.1,,,position_exit,24,0.030203035897709896,0.029998484809878656,0.00020455108783123954,,,,4.76299573360538,4.730865209002442,4.929265724305868,-0.2148719879822118,,,,,,,,13,2022-04-14 01:30:00,2022-04-14 01:30:00,2022-04-14 13:30:00,3140.2,3047.1,1.0,0.0001,0.00010455108783123954,0.0,0.00020455108783123954,1.0,1.0,0.0,2.0,4.730865209002442,4.76299573360538,0.032130524602937985,4.929265724305868,-0.2148719879822118,24,1,19.546521812549948,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-04-18 13:30:00,2022-04-18 13:30:00,2022-04-19 01:30:00,short,,,2923.5,3053.3,,,position_exit,24,-0.04314788788287127,-0.04333890651582917,0.00019101863295789556,,,,-8.599390736110557,-8.638127745073607,1.8351550338232707,-11.275934539953877,,,,,,,,14,2022-04-18 13:30:00,2022-04-18 13:30:00,2022-04-19 01:30:00,2923.5,3053.3,1.0,0.0001,9.101863295789556e-05,0.0,0.00019101863295789556,1.0,1.0,0.0,2.0,-8.638127745073607,-8.599390736110557,0.03873700896304958,1.8351550338232707,-11.275934539953877,5,21,15.094092591344186,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-04-20 03:30:00,2022-04-20 03:30:00,2022-04-20 15:30:00,long,,,3092.7,3069.65,,,position_exit,24,-0.007453034565265582,-0.007651267302356546,0.00019823273709096423,,,,-1.4445312100137315,-1.4832947820155495,4.65634138412242,-2.513045619156234,,,,,,,,15,2022-04-20 03:30:00,2022-04-20 03:30:00,2022-04-20 15:30:00,3092.7,3069.65,1.0,0.0001,9.823273709096422e-05,0.0,0.00019823273709096423,1.0,1.0,0.0,2.0,-1.4832947820155495,-1.4445312100137315,0.03876357200181796,4.65634138412242,-2.513045619156234,16,23,15.956733811089217,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-04-21 04:30:00,2022-04-21 04:30:00,2022-04-21 16:30:00,long,,,3084.8500000000004,3079.7,,,position_exit,24,-0.0016694490818037755,-0.0018694390651085024,0.00019998998330472695,,,,-0.31766429394503076,-0.35572047635964144,5.819733229846661,-1.0547688206717605,,,,,,,,16,2022-04-21 04:30:00,2022-04-21 04:30:00,2022-04-21 16:30:00,3084.8500000000004,3079.7,1.0,0.0001,9.998998330472694e-05,0.0,0.00019998998330472695,1.0,1.0,0.0,2.0,-0.35572047635964144,-0.31766429394503076,0.03805618241461066,5.819733229846661,-1.0547688206717605,16,3,16.212083316142895,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-04-27 08:00:00,2022-04-27 08:00:00,2022-04-27 20:00:00,short,,,2890.05,2872.9,,,position_exit,24,0.004678841667362876,0.004477203126765028,0.00020163854059784825,,,,0.8654144588743954,0.8362472162286819,3.4490424643769635,-1.5062753118017775,,,,,,,,17,2022-04-27 08:00:00,2022-04-27 08:00:00,2022-04-27 20:00:00,2890.05,2872.9,1.0,0.0001,0.00010163854059784824,0.0,0.00020163854059784825,1.0,1.0,0.0,2.0,0.8362472162286819,0.8654144588743954,0.029167242645713506,3.4490424643769635,-1.5062753118017775,13,11,19.81709436921854,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-04-29 18:30:00,2022-04-29 18:30:00,2022-04-30 06:30:00,long,,,2816.05,2832.15,,,position_exit,24,0.00571722803217245,0.005516256201416603,0.00020097183075584724,,,,0.7607577759272208,0.7341449568601418,1.2309155318573917,-1.878268421932124,,,,,,,,18,2022-04-29 18:30:00,2022-04-29 18:30:00,2022-04-30 06:30:00,2816.05,2832.15,1.0,0.0001,0.00010097183075584723,0.0,0.00020097183075584724,1.0,1.0,0.0,2.0,0.7341449568601418,0.7607577759272208,0.02661281906707904,1.2309155318573917,-1.878268421932124,22,2,21.1631093489344,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-05-01 22:30:00,2022-05-01 22:30:00,2022-05-02 10:30:00,short,,,2807.55,2806.0,,,position_exit,24,0.00011064857811238227,-8.901320350496178e-05,0.00019966178161734405,,,,0.0864333234807405,0.05512159737256959,0.2871816876940446,-3.7389382834728684,,,,,,,,19,2022-05-01 22:30:00,2022-05-01 22:30:00,2022-05-02 10:30:00,2807.55,2806.0,1.0,0.0001,9.966178161734404e-05,0.0,0.00019966178161734405,1.0,1.0,0.0,2.0,0.05512159737256959,0.0864333234807405,0.03131172610817091,0.2871816876940446,-3.7389382834728684,24,15,17.93289830334432,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-05-06 07:30:00,2022-05-06 07:30:00,2022-05-06 19:30:00,long,,,2730.0,2688.5,,,position_exit,24,-0.015201465201465258,-0.015398167832417542,0.00019670263095228346,,,,-2.2790572688083843,-2.3090419740799355,0.7688385967064428,-5.318715577929923,,,,,,,,20,2022-05-06 07:30:00,2022-05-06 07:30:00,2022-05-06 19:30:00,2730.0,2688.5,1.0,0.0001,9.670263095228346e-05,0.0,0.00019670263095228346,1.0,1.0,0.0,2.0,-2.3090419740799355,-2.2790572688083843,0.029984705271551275,0.7688385967064428,-5.318715577929923,1,12,18.20928353489707,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-05-07 22:00:00,2022-05-07 22:00:00,2022-05-08 10:00:00,long,,,2622.75,2557.5,,,position_exit,24,-0.024878467257649528,-0.02507322828767522,0.0001947610300256919,,,,-3.8791055751715913,-3.9102900170023385,1.8964516145283388,-6.221431393742642,,,,,,,,21,2022-05-07 22:00:00,2022-05-07 22:00:00,2022-05-08 10:00:00,2622.75,2557.5,1.0,0.0001,9.476103002569189e-05,0.0,0.0001947610300256919,1.0,1.0,0.0,2.0,-3.9102900170023385,-3.8791055751715913,0.031184441830747256,1.8964516145283388,-6.221431393742642,3,10,16.820887891692323,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-05-12 21:30:00,2022-05-12 21:30:00,2022-05-13 09:30:00,long,,,1908.9,2073.9,,,position_exit,24,0.08643721515008651,0.08621969761904791,0.00021751753103860239,,,,2.9189406868118115,2.9121867887790174,4.051135862302454,-0.2839333213535158,,,,,,,,22,2022-05-12 21:30:00,2022-05-12 21:30:00,2022-05-13 09:30:00,1908.9,2073.9,1.0,0.0001,0.00011751753103860238,0.0,0.00021751753103860239,1.0,1.0,0.0,2.0,2.9121867887790174,2.9189406868118115,0.006753898032794022,4.051135862302454,-0.2839333213535158,16,2,56.52735622395255,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-05-13 23:30:00,2022-05-13 23:30:00,2022-05-14 11:30:00,short,,,2005.65,1981.8,,,position_exit,24,0.011065712622663426,0.010863004675235377,0.0002027079474280491,,,,0.6047199551675995,0.594549250110309,0.9774404306797039,-1.5377889006672854,,,,,,,,23,2022-05-13 23:30:00,2022-05-13 23:30:00,2022-05-14 11:30:00,2005.65,1981.8,1.0,0.0001,0.00010270794742804909,0.0,0.0002027079474280491,1.0,1.0,0.0,2.0,0.594549250110309,0.6047199551675995,0.010170705057290475,0.9774404306797039,-1.5377889006672854,24,4,39.43974363040501,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-05-18 20:00:00,2022-05-18 20:00:00,2022-05-19 08:00:00,long,,,1953.3,1949.7,,,position_exit,24,-0.0018430348640759986,-0.002042702346797598,0.0001996674827215994,,,,-0.18554382389872767,-0.2056784211888051,0.9483350999268589,-2.7058474318565136,,,,,,,,24,2022-05-18 20:00:00,2022-05-18 20:00:00,2022-05-19 08:00:00,1953.3,1949.7,1.0,0.0001,9.96674827215994e-05,0.0,0.0001996674827215994,1.0,1.0,0.0,2.0,-0.2056784211888051,-0.18554382389872767,0.02013459729007744,0.9483350999268589,-2.7058474318565136,2,12,19.402424313324694,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-05-20 15:00:00,2022-05-20 15:00:00,2022-05-21 03:00:00,long,,,1965.5,1949.1,,,position_exit,24,-0.008343932841516244,-0.00854268146781989,0.00019874862630364643,,,,-0.8898605899413162,-0.9111901142038729,0.5751537959376719,-2.4091347678898964,,,,,,,,25,2022-05-20 15:00:00,2022-05-20 15:00:00,2022-05-21 03:00:00,1965.5,1949.1,1.0,0.0001,9.874862630364642e-05,0.0,0.00019874862630364643,1.0,1.0,0.0,2.0,-0.9111901142038729,-0.8898605899413162,0.021329524262556677,0.5751537959376719,-2.4091347678898964,16,6,18.429853153831235,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-05-23 22:00:00,2022-05-23 22:00:00,2022-05-24 10:00:00,long,,,1968.2,1970.1,,,position_exit,24,0.00096534904989376,0.0007651405883544182,0.0002002084615393418,,,,0.13114034460010288,0.10397082604831961,1.6012926288013742,-1.2147737184010496,,,,,,,,26,2022-05-23 22:00:00,2022-05-23 22:00:00,2022-05-24 10:00:00,1968.2,1970.1,1.0,0.0001,0.00010020846153934179,0.0,0.0002002084615393418,1.0,1.0,0.0,2.0,0.10397082604831961,0.13114034460010288,0.027169518551783265,1.6012926288013742,-1.2147737184010496,13,22,14.488295007868793,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-05-25 14:00:00,2022-05-25 14:00:00,2022-05-26 02:00:00,short,,,1977.8,1947.2,,,position_exit,24,0.015235873590541349,0.015032574557457323,0.00020329903308402564,,,,2.167505858944269,2.13948694987355,2.7554241148017,-0.1983338694458782,,,,,,,,27,2022-05-25 14:00:00,2022-05-25 14:00:00,2022-05-26 02:00:00,1977.8,1947.2,1.0,0.0001,0.00010329903308402563,0.0,0.00020329903308402564,1.0,1.0,0.0,2.0,2.13948694987355,2.167505858944269,0.028018909070718877,2.7554241148017,-0.1983338694458782,19,9,14.117608897677586,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-05-28 05:30:00,2022-05-28 05:30:00,2022-05-28 17:30:00,short,,,1769.4,1774.65,,,position_exit,24,-0.003444874244305729,-0.0036443386711145775,0.00019946442680884857,,,,-0.24783001948445663,-0.26453517896924894,1.0503272254341258,-1.7985378556871952,,,,,,,,28,2022-05-28 05:30:00,2022-05-28 05:30:00,2022-05-28 17:30:00,1769.4,1774.65,1.0,0.0001,9.946442680884857e-05,0.0,0.00019946442680884857,1.0,1.0,0.0,2.0,-0.26453517896924894,-0.24783001948445663,0.01670515948479229,1.0503272254341258,-1.7985378556871952,6,20,21.183874378580956,atr_48,0.0,fractional_return,R,False
