asset,signal_timestamp,entry_timestamp,exit_timestamp,side,signal,entry_price,exit_price,raw_entry_price,raw_exit_price,take_profit_price,stop_loss_price,target_price,position_size,gross_return,cost_paid,net_return,trade_r,bars_held,exit_reason,max_favorable_r,max_adverse_r,breakeven_activated,profit_lock_activated,effective_stop_price,r_trailing_activated,r_trailing_activation_r,r_trailing_distance_r,initial_risk_distance,effective_trailing_stop,intrabar_policy,stop_mode,effective_risk_per_trade,risk_guard_reason,cost_return,net_r_multiple,mfe_r_multiple,mae_r_multiple,total_cost,entry_cost,exit_cost,holding_cost,cost_component_reconciliation,gross_pnl_currency,net_pnl_currency,cost_currency,gross_r_multiple,return_unit,r_multiple_unit,currency_pnl_available
ETHUSD,2022-06-18 22:30:00,2022-06-18 23:00:00,2022-06-19 10:30:00,long,0.5,989.95,1054.05,989.95,1054.05,1986.9097531063483,910.1932197514922,1986.9097531063483,0.024824221763102595,0.0016073868528863836,2.6065432851257724e-05,0.001581321420035126,0.790660710017563,24,r_trailing_stop,1.0519481821931935,-0.687088919954555,False,False,1063.8793954151845,True,1.0,0.5,19.941209169630866,1063.8793954151845,adverse_first,volatility_stop,0.002,,2.6065432851257687e-05,0.790660710017563,1.0519481821931935,-0.687088919954555,2.6065432851257687e-05,1.3032716425628844e-05,1.3032716425628844e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-06-19 10:30:00,2022-06-19 11:00:00,2022-06-19 19:00:00,long,0.5,1062.05,1101.1014054416676,1062.05,1101.1014054416676,2121.8096894158048,977.2692248467356,2121.8096894158048,0.02505402900787483,0.0009212325641295797,2.630673045826857e-05,0.0008949258336713111,0.44746291683565553,17,r_trailing_stop,0.7637344655430046,-0.5166265573866188,False,False,1101.1014054416676,True,1.0,0.5,21.197189116664834,1101.1014054416676,adverse_first,volatility_stop,0.002,,2.6306730458268554e-05,0.44746291683565553,0.7637344655430046,-0.5166265573866188,2.6306730458268554e-05,1.3153365229134277e-05,1.3153365229134277e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-06-19 19:00:00,2022-06-19 19:30:00,2022-06-19 21:00:00,long,0.5,1094.35,1140.95,1094.35,1140.95,2166.7528803408145,1008.5577695727347,2166.7528803408145,0.025511634201602726,0.0010863454596744101,2.678721591168286e-05,0.0010595582437627274,0.5297791218813637,4,r_trailing_stop,0.7285041977430302,-0.026808954476942985,False,False,1146.1269509459037,True,1.0,0.5,21.44609810819234,1146.1269509459037,adverse_first,volatility_stop,0.002,,2.678721591168275e-05,0.5297791218813637,0.7285041977430302,-0.026808954476942985,2.678721591168275e-05,1.3393607955841376e-05,1.3393607955841376e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-06-19 22:00:00,2022-06-19 22:30:00,2022-06-20 02:00:00,long,0.5,1140.8000000000002,1055.023885202408,1140.8000000000002,1055.023885202408,2213.001434969902,1055.023885202408,2213.001434969902,0.026599479416664455,-0.001999999999999997,2.7929453387497677e-05,-0.0020279294533874946,-1.0139647266937473,8,stop_loss,0.026813991347440853,-1.0090221526614287,False,False,1055.023885202408,False,1.0,0.5,21.44214934992976,,adverse_first,volatility_stop,0.002,,2.7929453387497572e-05,-1.0139647266937473,0.026813991347440853,-1.0090221526614287,2.7929453387497572e-05,1.3964726693748786e-05,1.3964726693748786e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-06-20 02:00:00,2022-06-20 02:30:00,2022-06-20 04:00:00,long,0.5,1055.75,1078.65,1055.75,1078.65,2131.0739025129005,969.724087798968,2131.0739025129005,0.024544930079505378,0.0005323977256175018,2.5772176583480646e-05,0.0005066255490340212,0.25331277451701056,4,r_trailing_stop,0.4022043953354884,-0.0476600584068055,False,False,1079.147779593073,True,1.0,0.5,21.504440813854103,1079.147779593073,adverse_first,volatility_stop,0.002,,2.5772176583480663e-05,0.25331277451701056,0.4022043953354884,-0.0476600584068055,2.5772176583480663e-05,1.2886088291740332e-05,1.2886088291740332e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-06-20 04:30:00,2022-06-20 05:00:00,2022-06-20 06:30:00,long,0.5,1067.45,1071.75,1067.45,1071.75,2128.4120178304615,982.5730385735632,2128.4120178304615,0.025152879699284755,0.0001013231371089263,2.641052368424899e-05,7.491261342467731e-05,0.037456306712338655,4,r_trailing_stop,0.2674459549270529,-0.10014496109603283,False,False,1079.540876348942,True,1.0,0.5,21.21824730211601,1079.540876348942,adverse_first,volatility_stop,0.002,,2.6410523684248987e-05,0.037456306712338655,0.2674459549270529,-0.10014496109603283,2.6410523684248987e-05,1.3205261842124493e-05,1.3205261842124493e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-06-20 14:30:00,2022-06-20 15:00:00,2022-06-21 02:30:00,long,0.5,1139.55,1118.55,1139.55,1118.55,2189.083594669774,1055.587312426418,2189.083594669774,0.027144200190146097,-0.0005002221964749832,2.85014101996534e-05,-0.0005287236066746367,-0.26436180333731835,24,max_holding_close,0.140538617104876,-0.6860190123085488,False,False,1055.587312426418,False,1.0,0.5,20.988829903965993,,adverse_first,volatility_stop,0.002,,2.8501410199653437e-05,-0.26436180333731835,0.140538617104876,-0.6860190123085488,2.8501410199653437e-05,1.4250705099826718e-05,1.4250705099826718e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-06-25 15:30:00,2022-06-25 16:00:00,2022-06-25 18:00:00,long,0.5,1183.15,1195.55,1183.15,1195.55,1845.2406025823207,1130.1827517934144,1845.2406025823207,0.04467477696350833,0.0004682138649769627,4.690851581168374e-05,0.00042130534916527896,0.21065267458263948,5,r_trailing_stop,0.3719279491954124,-0.07079846748643702,False,False,1196.229653521159,True,1.0,0.5,13.240692957681896,1196.229653521159,adverse_first,volatility_stop,0.002,,4.690851581168375e-05,0.21065267458263948,0.3719279491954124,-0.07079846748643702,4.690851581168375e-05,2.3454257905841875e-05,2.3454257905841875e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-02 00:00:00,2022-07-02 00:30:00,2022-07-02 12:00:00,long,0.5,1061.65,1045.25,1061.65,1045.25,1760.5728618587368,1005.7361710513012,1760.5728618587368,0.0379745054116779,-0.000586616953564282,3.987323068226179e-05,-0.0006264901842465437,-0.3132450921232719,24,max_holding_close,0.03398086011500566,-0.6366940105758675,False,False,1005.7361710513012,False,1.0,0.5,13.97779935425296,,adverse_first,volatility_stop,0.002,,3.987323068226176e-05,-0.3132450921232719,0.03398086011500566,-0.6366940105758675,3.987323068226176e-05,1.993661534113088e-05,1.993661534113088e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-02 12:30:00,2022-07-02 13:00:00,2022-07-02 19:00:00,long,0.5,1057.3,1068.8,1057.3,1068.8,1654.8542738195508,1009.4956580944358,1654.8542738195508,0.044234475692131146,0.0004811278449442089,4.64461994767377e-05,0.0004346816454674712,0.2173408227337356,13,r_trailing_stop,0.42255575947273727,-0.29076856716192956,False,False,1069.9250225147698,True,1.0,0.5,11.949954970460553,1069.9250225147698,adverse_first,volatility_stop,0.002,,4.644619947673771e-05,0.2173408227337356,0.42255575947273727,-0.29076856716192956,4.644619947673771e-05,2.3223099738368854e-05,2.3223099738368854e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-05 02:00:00,2022-07-05 02:30:00,2022-07-05 05:30:00,long,0.5,1145.05,1157.75,1145.05,1157.75,1640.978850248456,1105.3756919801235,1640.978850248456,0.05772249383285223,0.0006402128043991339,6.060861852449484e-05,0.0005796041858746391,0.2898020929373195,7,r_trailing_stop,0.5293097989126668,-0.10586195978253451,False,False,1161.0902781648465,True,1.0,0.5,9.919443670306924,1161.0902781648465,adverse_first,volatility_stop,0.002,,6.060861852449483e-05,0.2898020929373195,0.5293097989126668,-0.10586195978253451,6.060861852449483e-05,3.0304309262247416e-05,3.0304309262247416e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-05 07:00:00,2022-07-05 07:30:00,2022-07-05 11:30:00,long,0.5,1154.95,1115.4625186868013,1154.95,1115.4625186868013,1648.543516414985,1115.4625186868013,1648.543516414985,0.05849702040195481,-0.0019999999999999935,6.142187142205255e-05,-0.002061421871422046,-1.030710935711023,9,stop_loss,0.17220647592246027,-1.2358347095611926,False,False,1115.4625186868013,False,1.0,0.5,9.872724880710331,,adverse_first,volatility_stop,0.002,,6.142187142205244e-05,-1.030710935711023,0.17220647592246027,-1.2358347095611926,6.142187142205244e-05,3.071093571102622e-05,3.071093571102622e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-05 22:00:00,2022-07-05 22:30:00,2022-07-06 01:00:00,long,0.5,1139.15,1143.05,1139.15,1143.05,1729.1003055447713,1091.9539755564183,1729.1003055447713,0.04827313374081938,0.00016526815747635383,5.0686790427860347e-05,0.00011458136704849348,0.05729068352424674,6,r_trailing_stop,0.28815986431775353,-0.3093480896352404,False,False,1146.851532959793,True,1.0,0.5,11.796934080413807,1146.851532959793,adverse_first,volatility_stop,0.002,,5.068679042786035e-05,0.05729068352424674,0.28815986431775353,-0.3093480896352404,5.068679042786035e-05,2.5343395213930177e-05,2.5343395213930177e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-06 13:00:00,2022-07-06 13:30:00,2022-07-06 19:00:00,long,0.5,1141.65,1158.7287876348005,1141.65,1158.7287876348005,1753.8248816035689,1092.6760094717147,1753.8248816035689,0.04662270677496157,0.0006974635903903468,4.895384211370964e-05,0.0006485097482766372,0.3242548741383186,12,r_trailing_stop,0.5288521462232297,-0.30832692694868274,False,False,1158.7287876348005,True,1.0,0.5,12.242424730398753,1158.7287876348005,adverse_first,volatility_stop,0.002,,4.895384211370962e-05,0.3242548741383186,0.5288521462232297,-0.30832692694868274,4.895384211370962e-05,2.447692105685481e-05,2.447692105685481e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-06 22:00:00,2022-07-06 22:30:00,2022-07-06 23:30:00,long,0.5,1183.15,1194.1,1183.15,1194.1,1797.602901983168,1133.9937678413467,1797.602901983168,0.04813835186477851,0.0004455182799470213,5.0545269458017434e-05,0.00039497301048900383,0.19748650524450193,3,r_trailing_stop,0.40178018397049214,-0.014240310317942418,False,False,1196.755990145777,True,1.0,0.5,12.288019708445995,1196.755990145777,adverse_first,volatility_stop,0.002,,5.054526945801746e-05,0.19748650524450193,0.40178018397049214,-0.014240310317942418,5.054526945801746e-05,2.527263472900873e-05,2.527263472900873e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-07 02:00:00,2022-07-07 02:30:00,2022-07-07 09:00:00,long,0.5,1176.55,1183.0824539815053,1176.55,1183.0824539815053,1768.2542932496406,1129.2136565400288,1768.2542932496406,0.04971021899885102,0.00027600163020742916,5.219572994879357e-05,0.00022380590025863559,0.1119029501293178,14,r_trailing_stop,0.2630114430052688,-0.29998092294576834,False,False,1183.0824539815053,True,1.0,0.5,11.835092036989181,1183.0824539815053,adverse_first,volatility_stop,0.002,,5.219572994879357e-05,0.1119029501293178,0.2630114430052688,-0.29998092294576834,5.219572994879357e-05,2.6097864974396786e-05,2.6097864974396786e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-07 14:30:00,2022-07-07 15:00:00,2022-07-07 17:00:00,long,0.5,1222.45,1232.6,1222.45,1232.6,1763.9111832844094,1179.1331053372473,1763.9111832844094,0.05644218079423676,0.0004686393186318377,5.9264289833948597e-05,0.0004093750287978891,0.20468751439894456,5,r_trailing_stop,0.3786051638208009,-0.22623967106365017,False,False,1233.4367167187745,True,1.0,0.5,10.826566562450727,1233.4367167187745,adverse_first,volatility_stop,0.002,,5.926428983394857e-05,0.20468751439894456,0.3786051638208009,-0.22623967106365017,5.926428983394857e-05,2.9632144916974285e-05,2.9632144916974285e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-07 17:00:00,2022-07-07 17:30:00,2022-07-07 19:30:00,long,0.5,1217.65,1237.0606053396482,1217.65,1237.0606053396482,1766.5443769410253,1173.7384498447182,1766.5443769410253,0.05545921269889543,0.0008840774361646264,5.8232173333840195e-05,0.0008258452628307862,0.4129226314153931,5,r_trailing_stop,0.8243844699626364,-0.03188227231899922,False,False,1237.0606053396482,True,1.0,0.5,10.978789320703305,1237.0606053396482,adverse_first,volatility_stop,0.002,,5.8232173333840195e-05,0.4129226314153931,0.8243844699626364,-0.03188227231899922,5.8232173333840195e-05,2.9116086666920097e-05,2.9116086666920097e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-07 19:30:00,2022-07-07 20:00:00,2022-07-08 01:30:00,long,0.5,1247.55,1269.8347523859827,1247.55,1269.8347523859827,1799.118972626701,1203.424482189864,1799.118972626701,0.05654551207163058,0.001010061909386308,5.937278767521211e-05,0.000950689121711096,0.475344560855548,12,r_trailing_stop,0.6300209352696609,-0.5099090303441508,False,False,1269.8347523859827,True,1.0,0.5,11.030495228034374,1269.8347523859827,adverse_first,volatility_stop,0.002,,5.937278767521208e-05,0.475344560855548,0.6300209352696609,-0.5099090303441508,5.937278767521208e-05,2.968639383760604e-05,2.968639383760604e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-08 02:00:00,2022-07-08 02:30:00,2022-07-08 04:30:00,long,0.5,1245.05,1257.15,1245.05,1257.15,1824.8120775084942,1198.6690337993205,1824.8120775084942,0.0536879716827356,0.0005217657582917204,5.6372370266872374e-05,0.0004653933880248481,0.23269669401242404,5,r_trailing_stop,0.46786433698058955,-0.004312113704891198,False,False,1260.9528448387853,True,1.0,0.5,11.594310322429484,1260.9528448387853,adverse_first,volatility_stop,0.002,,5.637237026687235e-05,0.23269669401242404,0.46786433698058955,-0.004312113704891198,5.637237026687235e-05,2.8186185133436173e-05,2.8186185133436173e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-08 05:30:00,2022-07-08 06:00:00,2022-07-08 13:30:00,long,0.5,1244.2,1199.752520082146,1244.2,1199.752520082146,1799.793498973176,1199.752520082146,1799.793498973176,0.055985176315934096,-0.002,5.8784435131730796e-05,-0.0020587844351317307,-1.0293922175658654,16,stop_loss,0.08661908407665223,-1.1507964027326945,False,False,1199.752520082146,False,1.0,0.5,11.111423402762002,,adverse_first,volatility_stop,0.002,,5.8784435131730654e-05,-1.0293922175658654,0.08661908407665223,-1.1507964027326945,5.8784435131730654e-05,2.9392217565865327e-05,2.9392217565865327e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-08 23:30:00,2022-07-09 00:00:00,2022-07-09 08:00:00,long,0.5,1213.25,1220.1319727593288,1213.25,1220.1319727593288,1845.0787451635115,1162.703700386919,1845.0787451635115,0.04800549236193828,0.00027230372201362315,5.040576698003519e-05,0.00022189795503358795,0.11094897751679397,17,r_trailing_stop,0.2611467130342417,-0.18695730592223697,False,False,1220.1319727593288,True,1.0,0.5,12.636054481342564,1220.1319727593288,adverse_first,volatility_stop,0.002,,5.0405766980035204e-05,0.11094897751679397,0.2611467130342417,-0.18695730592223697,5.0405766980035204e-05,2.5202883490017602e-05,2.5202883490017602e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-11 22:00:00,2022-07-11 22:30:00,2022-07-12 07:00:00,long,0.5,1106.65,1071.8747819850223,1106.65,1071.8747819850223,1541.3402251872235,1071.8747819850223,1541.3402251872235,0.06364589861224508,-0.001999999999999993,6.682819354285734e-05,-0.0020668281935428503,-1.033414096771425,18,stop_loss,0.01437805507889695,-1.2710200689744917,False,False,1071.8747819850223,False,1.0,0.5,8.696947005652417,,adverse_first,volatility_stop,0.002,,6.68281935428572e-05,-1.033414096771425,0.01437805507889695,-1.2710200689744917,6.68281935428572e-05,3.34140967714286e-05,3.34140967714286e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-12 10:00:00,2022-07-12 10:30:00,2022-07-12 19:30:00,short,-0.5,1059.9,1043.5960001446836,1059.9,1043.5960001446836,645.3195370059461,1093.0664370395243,645.3195370059461,0.06391401034346386,0.000983162577028525,6.710971086063705e-05,0.0009160528661678881,0.45802643308394403,19,r_trailing_stop,0.8291514692165586,-0.8321665654682524,False,False,1043.5960001446836,True,1.0,0.5,8.292000289366916,1043.5960001446836,adverse_first,volatility_stop,0.002,,6.710971086063705e-05,0.45802643308394403,0.8291514692165586,-0.8321665654682524,6.710971086063705e-05,3.3554855430318524e-05,3.3554855430318524e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-13 02:00:00,2022-07-13 02:30:00,2022-07-13 12:00:00,short,-0.5,1053.45,1088.2625556277112,1053.45,1088.2625556277112,618.2930546536111,1088.2625556277112,618.2930546536111,0.060521267744068984,-0.002,6.354733113127243e-05,-0.0020635473311312724,-1.0317736655656362,20,stop_loss,0.1522439218964177,-1.3601414531689549,False,False,1088.2625556277112,False,1.0,0.5,8.70396541669958,,adverse_first,volatility_stop,0.002,,6.354733113127231e-05,-1.0317736655656362,0.1522439218964177,-1.3601414531689549,6.354733113127231e-05,3.1773665565636156e-05,3.1773665565636156e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-13 12:00:00,2022-07-13 12:30:00,2022-07-13 13:00:00,short,-0.5,1098.95,1028.25,1098.95,1028.25,675.1721304967534,1132.8522295602597,675.1721304967534,0.06483054443641617,0.004170817136043158,6.807207165823697e-05,0.004102745064384921,2.05137253219246,2,r_trailing_stop,2.746132074721486,-0.001474829256025235,False,False,1010.0873931926589,True,1.0,0.5,8.474786385317705,1010.0873931926589,adverse_first,volatility_stop,0.002,,6.807207165823725e-05,2.05137253219246,2.746132074721486,-0.001474829256025235,6.807207165823725e-05,3.403603582911863e-05,3.403603582911863e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-14 12:30:00,2022-07-14 13:00:00,2022-07-14 15:30:00,long,0.5,1086.05,1111.436268595001,1086.05,1111.436268595001,1617.374233522173,1043.544061318226,1617.374233522173,0.051101094749646754,0.0011944810246426226,5.3656149487129085e-05,0.0011408248751554936,0.5704124375777467,6,r_trailing_stop,1.4233305245401355,-0.2670215116286018,False,False,1111.436268595001,True,1.0,0.5,10.62746280999802,1111.436268595001,adverse_first,volatility_stop,0.002,,5.365614948712907e-05,0.5704124375777467,1.4233305245401355,-0.2670215116286018,5.365614948712907e-05,2.6828074743564536e-05,2.6828074743564536e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-15 00:00:00,2022-07-15 00:30:00,2022-07-15 02:30:00,long,0.5,1183.75,1209.95,1183.75,1209.95,1788.5518005676568,1135.3658559545875,1788.5518005676568,0.048931319272237296,0.0010829994212736003,5.1377885235849155e-05,0.0010316215360377512,0.5158107680188756,5,r_trailing_stop,0.787448052490913,-0.06407057644939014,False,False,1215.801470945283,True,1.0,0.5,12.09705810943404,1215.801470945283,adverse_first,volatility_stop,0.002,,5.1377885235849054e-05,0.5158107680188756,0.787448052490913,-0.06407057644939014,5.1377885235849054e-05,2.5688942617924527e-05,2.5688942617924527e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-15 02:30:00,2022-07-15 03:00:00,2022-07-15 04:30:00,long,0.5,1195.0,1202.8055685139732,1195.0,1202.8055685139732,1809.468837622553,1145.8424929901958,1809.468837622553,0.048619227161445046,0.0003175738148159706,5.105018851951729e-05,0.0002665236262964533,0.13326181314822663,4,r_trailing_stop,0.30209017713282615,-0.11493666672057277,False,False,1202.8055685139732,True,1.0,0.5,12.288862972053693,1202.8055685139732,adverse_first,volatility_stop,0.002,,5.105018851951729e-05,0.13326181314822663,0.30209017713282615,-0.11493666672057277,5.105018851951729e-05,2.5525094259758646e-05,2.5525094259758646e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-15 04:30:00,2022-07-15 05:00:00,2022-07-15 06:00:00,long,0.5,1192.15,1201.1359724015285,1192.15,1201.1359724015285,1808.5010728301481,1142.8419141735883,1808.5010728301481,0.0483551523049157,0.00036448271113843195,5.0772909920161484e-05,0.00031370980121827046,0.15685490060913523,3,r_trailing_stop,0.3184061951881762,-0.048673558500105775,False,False,1201.1359724015285,True,1.0,0.5,12.328055196942735,1201.1359724015285,adverse_first,volatility_stop,0.002,,5.07729099201615e-05,0.15685490060913523,0.3184061951881762,-0.048673558500105775,5.07729099201615e-05,2.538645496008075e-05,2.538645496008075e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-15 07:00:00,2022-07-15 07:30:00,2022-07-15 09:30:00,long,0.5,1214.85,1223.3712106107405,1214.85,1223.3712106107405,1832.703485313244,1165.4217211749403,1832.703485313244,0.04915607133720731,0.00034479090970978893,5.161387490406767e-05,0.0002931770348057213,0.14658851740286064,5,r_trailing_stop,0.29740060446020045,-0.2447991370046522,False,False,1223.3712106107405,True,1.0,0.5,12.357578778518928,1223.3712106107405,adverse_first,volatility_stop,0.002,,5.1613874904067646e-05,0.14658851740286064,0.29740060446020045,-0.2447991370046522,5.1613874904067646e-05,2.5806937452033823e-05,2.5806937452033823e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-15 09:30:00,2022-07-15 10:00:00,2022-07-15 13:00:00,long,0.5,1218.25,1227.15,1218.25,1227.15,1847.4397592134774,1167.9148192629218,1847.4397592134774,0.048405508122179274,0.00035362940470953953,5.082578352828823e-05,0.00030280362118125133,0.15140181059062566,7,r_trailing_stop,0.3278025380734488,-0.216548343333371,False,False,1228.4578441428305,True,1.0,0.5,12.584311714339057,1228.4578441428305,adverse_first,volatility_stop,0.002,,5.0825783528288206e-05,0.15140181059062566,0.3278025380734488,-0.216548343333371,5.0825783528288206e-05,2.5412891764144103e-05,2.5412891764144103e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-15 13:00:00,2022-07-15 13:30:00,2022-07-15 19:00:00,long,0.5,1224.95,1249.3998433921583,1224.95,1249.3998433921583,1860.0175143953413,1174.1445988483727,1860.0175143953413,0.04822125097857887,0.0009624899257930627,5.063231352750781e-05,0.000911857612265555,0.4559288061327775,12,r_trailing_stop,0.6515055338548321,-0.42318335280600994,False,False,1249.3998433921583,True,1.0,0.5,12.700313215683245,1249.3998433921583,adverse_first,volatility_stop,0.002,,5.0632313527507774e-05,0.4559288061327775,0.6515055338548321,-0.42318335280600994,5.0632313527507774e-05,2.5316156763753887e-05,2.5316156763753887e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-15 19:30:00,2022-07-15 20:00:00,2022-07-15 20:30:00,long,0.5,1266.15,1276.55,1266.15,1276.55,1929.8376895464958,1213.0549848362805,1929.8376895464958,0.047693742853102065,0.0003917505237706889,5.0078429995757165e-05,0.0003416720937749317,0.17083604688746587,2,r_trailing_stop,0.3842168598520225,-0.23448528946851613,False,False,1279.9146954576474,True,1.0,0.5,13.27060908470505,1279.9146954576474,adverse_first,volatility_stop,0.002,,5.007842999575716e-05,0.17083604688746587,0.3842168598520225,-0.23448528946851613,5.007842999575716e-05,2.503921499787858e-05,2.503921499787858e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-16 10:30:00,2022-07-16 11:00:00,2022-07-16 13:00:00,long,0.5,1197.85,1213.1134923334014,1197.85,1213.1134923334014,1811.475158369541,1148.7599873304366,1811.475158369541,0.048802187445459305,0.0006218573393388058,5.1242296817732266e-05,0.0005706150425210736,0.28530752126053677,5,r_trailing_stop,0.7374208730331966,-0.04277855893286309,False,False,1213.1134923334014,True,1.0,0.5,12.273015333197137,1213.1134923334014,adverse_first,volatility_stop,0.002,,5.124229681773224e-05,0.28530752126053677,0.7374208730331966,-0.04277855893286309,5.124229681773224e-05,2.562114840886612e-05,2.562114840886612e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-17 09:00:00,2022-07-17 09:30:00,2022-07-17 10:30:00,short,-0.5,1355.65,1345.65,1355.65,1345.65,563.9180474943482,1418.9885562004522,563.9180474943482,0.042806469907829145,0.00031576343383490793,4.49467934032206e-05,0.00027081664043168734,0.13540832021584367,3,r_trailing_stop,0.29287058488187917,-0.08683494430459944,False,False,1345.0179035810766,True,1.0,0.5,15.835807162153472,1345.0179035810766,adverse_first,volatility_stop,0.002,,4.494679340322059e-05,0.13540832021584367,0.29287058488187917,-0.08683494430459944,4.494679340322059e-05,2.2473396701610295e-05,2.2473396701610295e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-17 11:30:00,2022-07-17 12:00:00,2022-07-17 13:30:00,short,-0.5,1363.15,1358.65,1363.15,1358.65,582.5708509312012,1425.596331925504,582.5708509312012,0.04365828890081762,0.00014412375751287563,4.58412033458585e-05,9.828255416701713e-05,0.049141277083508565,4,r_trailing_stop,0.5204469021298358,-0.06245362825557812,False,False,1338.4552185836737,True,1.0,0.5,15.610437167347166,1338.4552185836737,adverse_first,volatility_stop,0.002,,4.58412033458585e-05,0.049141277083508565,0.5204469021298358,-0.06245362825557812,4.58412033458585e-05,2.292060167292925e-05,2.292060167292925e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-17 17:00:00,2022-07-17 17:30:00,2022-07-17 18:00:00,short,-0.5,1370.5,1327.3180543313306,1370.5,1327.3180543313306,573.6655126716942,1434.2467589862645,573.6655126716942,0.04299826443867686,0.0013547965843400376,4.51481776606107e-05,0.001309648406679427,0.6548242033397135,2,r_trailing_stop,0.8023937344174846,-0.07608229935336697,False,False,1327.3180543313306,True,1.0,0.5,15.936108662661141,1327.3180543313306,adverse_first,volatility_stop,0.002,,4.514817766061068e-05,0.6548242033397135,0.8023937344174846,-0.07608229935336697,4.514817766061068e-05,2.257408883030534e-05,2.257408883030534e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-18 02:30:00,2022-07-18 03:00:00,2022-07-18 04:30:00,short,-0.5,1412.35,1404.05,1412.35,1404.05,576.2832060795276,1479.2353435136376,576.2832060795276,0.04223197268059257,0.0002481859123085028,4.4343571314622197e-05,0.00020384234099388057,0.10192117049694029,4,r_trailing_stop,0.2750976377395469,-0.12035521651105537,False,False,1402.3100759598576,True,1.0,0.5,16.72015191971525,1402.3100759598576,adverse_first,volatility_stop,0.002,,4.43435713146222e-05,0.10192117049694029,0.2750976377395469,-0.12035521651105537,4.43435713146222e-05,2.21717856573111e-05,2.21717856573111e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-18 05:00:00,2022-07-18 05:30:00,2022-07-18 10:30:00,short,-0.5,1435.55,1503.859822253324,1435.55,1503.859822253324,581.6772218334488,1503.859822253324,581.6772218334488,0.0420305587877633,-0.002,4.4132086727151465e-05,-0.0020441320867271517,-1.0220660433635758,11,stop_loss,0.12736089354377872,-1.0715882077476506,False,False,1503.859822253324,False,1.0,0.5,17.075075815217133,,adverse_first,volatility_stop,0.002,,4.4132086727151614e-05,-1.0220660433635758,0.12736089354377872,-1.0715882077476506,4.4132086727151614e-05,2.2066043363575807e-05,2.2066043363575807e-05,0.0,0.0,,,,,fractional_return,R,False
ETHUSD,2022-07-18 10:30:00,2022-07-18 11:00:00,2022-07-18 12:00:00,short,-0.5,1484.65,1478.55,1484.65,1478.55,594.8800012391062,1555.8315999008717,594.8800012391062,0.04171443187755106,0.0001713926073169214,4.3800153471428614e-05,0.00012759245384549278,0.06379622692274639,3,r_trailing_stop,0.41302808648503153,-0.17139260731691477,False,False,1474.8482990503642,True,1.0,0.5,17.796598100728218,1474.8482990503642,adverse_first,volatility_stop,0.002,,4.380015347142861e-05,0.06379622692274639,0.41302808648503153,-0.17139260731691477,4.380015347142861e-05,2.1900076735714303e-05,2.1900076735714303e-05,0.0,0.0,,,,,fractional_return,R,False
